--- Dataset ---

dataset_neighbourhood_sample=0.01
dataset_neighbourhood_min_nodes=8
dataset_max_distance=500

--- Model ---

gnnuf_model_v0-4

GAE(
  (encoder): VanillaGCNEncoder(
    (en_conv1): GCNConv(1, 64)
    (en_conv2): GCNConv(64, 64)
    (en_linear_out): Linear(in_features=64, out_features=2, bias=True)
  )
  (decoder): InnerProductDecoder()
)

--- Training ---

Epoch 496, average loss over 276 batches: 1.2709715012190999
Epoch 497, average loss over 276 batches: 1.2720932545869246
Epoch 498, average loss over 276 batches: 1.2722753355468528
Epoch 499, average loss over 276 batches: 1.2711632398591526
Epoch 500, average loss over 276 batches: 1.2713996457016987
Epoch 501, average loss over 276 batches: 1.2717520348403766
Epoch 502, average loss over 276 batches: 1.271614808967148
Epoch 503, average loss over 276 batches: 1.2715733491856118
Epoch 504, average loss over 276 batches: 1.2716085340665735
Epoch 505, average loss over 276 batches: 1.271203260058942
Epoch 506, average loss over 276 batches: 1.2705034829568171
Epoch 507, average loss over 276 batches: 1.2720813686433046
Epoch 508, average loss over 276 batches: 1.271193761324537
Epoch 509, average loss over 276 batches: 1.2708846939646679
Epoch 510, average loss over 276 batches: 1.2714238676471987
Epoch 511, average loss over 276 batches: 1.2710704414740852
Epoch 512, average loss over 276 batches: 1.271218411732411
Epoch 513, average loss over 276 batches: 1.2700361091157664
Epoch 514, average loss over 276 batches: 1.270848477664201
Epoch 515, average loss over 276 batches: 1.2713653838288956
Epoch 516, average loss over 276 batches: 1.2715142447015513
Epoch 517, average loss over 276 batches: 1.2712219059467316
Epoch 518, average loss over 276 batches: 1.271078816358594
Epoch 519, average loss over 276 batches: 1.2711314343023992
Epoch 520, average loss over 276 batches: 1.2708759843439297
Epoch 521, average loss over 276 batches: 1.270372547533201
Epoch 522, average loss over 276 batches: 1.270910231963448
Epoch 523, average loss over 276 batches: 1.2703832603883052
Epoch 524, average loss over 276 batches: 1.270856338566628
Epoch 525, average loss over 276 batches: 1.271064679691757
Epoch 526, average loss over 276 batches: 1.2702119825542837
Epoch 527, average loss over 276 batches: 1.2717338277809862
Epoch 528, average loss over 276 batches: 1.270240965096847
Epoch 529, average loss over 276 batches: 1.2698655098244764
Epoch 530, average loss over 276 batches: 1.2705786267052526
Epoch 531, average loss over 276 batches: 1.2700403967629308
Epoch 532, average loss over 276 batches: 1.2704732232335685
Epoch 533, average loss over 276 batches: 1.2703462627486906
Epoch 534, average loss over 276 batches: 1.2705816155758456
Epoch 535, average loss over 276 batches: 1.2698376865490624
Epoch 536, average loss over 276 batches: 1.2706019511257394
Epoch 537, average loss over 276 batches: 1.2701481960821843
Epoch 538, average loss over 276 batches: 1.2697036175624183
Epoch 539, average loss over 276 batches: 1.2706283823303555
Epoch 540, average loss over 276 batches: 1.2701992746712505
Epoch 541, average loss over 276 batches: 1.2695708948632944
Epoch 542, average loss over 276 batches: 1.2716236153374547
Epoch 543, average loss over 276 batches: 1.2703519761562347
Epoch 544, average loss over 276 batches: 1.2702946261219357
Epoch 545, average loss over 276 batches: 1.269987489434256
Epoch 546, average loss over 276 batches: 1.2700164210105287
Epoch 547, average loss over 276 batches: 1.2701876103014187
Epoch 548, average loss over 276 batches: 1.270738593046216
Epoch 549, average loss over 276 batches: 1.2698731513127037
Epoch 550, average loss over 276 batches: 1.2706067246803339
Epoch 551, average loss over 276 batches: 1.2704724794712619
Epoch 552, average loss over 276 batches: 1.2695138078668844
Epoch 553, average loss over 276 batches: 1.2701751766861349
Epoch 554, average loss over 276 batches: 1.2697592584983162
Epoch 555, average loss over 276 batches: 1.2693035412525786
Epoch 556, average loss over 276 batches: 1.2687816118848496
Epoch 557, average loss over 276 batches: 1.2705147015875664
Epoch 558, average loss over 276 batches: 1.2701423289119333
Epoch 559, average loss over 276 batches: 1.269971664832986
Epoch 560, average loss over 276 batches: 1.2700607914855515
Epoch 561, average loss over 276 batches: 1.2695571136647377
Epoch 562, average loss over 276 batches: 1.2702647896780483
Epoch 563, average loss over 276 batches: 1.2698215492393659
Epoch 564, average loss over 276 batches: 1.2698741404042728
Epoch 565, average loss over 276 batches: 1.2701990371165068
Epoch 566, average loss over 276 batches: 1.2702336838279946
Epoch 567, average loss over 276 batches: 1.2686766589033431
Epoch 568, average loss over 276 batches: 1.26936147135237
Epoch 569, average loss over 276 batches: 1.2697646190290865
Epoch 570, average loss over 276 batches: 1.269256579703179
Epoch 571, average loss over 276 batches: 1.2698426998179893
Epoch 572, average loss over 276 batches: 1.269810497328855
Epoch 573, average loss over 276 batches: 1.2694088890068773
Epoch 574, average loss over 276 batches: 1.269292161948439
Epoch 575, average loss over 276 batches: 1.2691941835742067
Epoch 576, average loss over 276 batches: 1.2696761726469235
Epoch 577, average loss over 276 batches: 1.269272488096486
Epoch 578, average loss over 276 batches: 1.2697984001774718
Epoch 579, average loss over 276 batches: 1.2690900927004607
Epoch 580, average loss over 276 batches: 1.2683431333389834
Epoch 581, average loss over 276 batches: 1.2697815709355948
Epoch 582, average loss over 276 batches: 1.2698098490203635
Epoch 583, average loss over 276 batches: 1.2692881844181945
Epoch 584, average loss over 276 batches: 1.2695462237233701
Epoch 585, average loss over 276 batches: 1.2686334252357483
Epoch 586, average loss over 276 batches: 1.269128411576368
Epoch 587, average loss over 276 batches: 1.2694668502047441
Epoch 588, average loss over 276 batches: 1.2694096003753552
Epoch 589, average loss over 276 batches: 1.269095258868259
Epoch 590, average loss over 276 batches: 1.269156388182571
Epoch 591, average loss over 276 batches: 1.2692129745863485
Epoch 592, average loss over 276 batches: 1.2685470572416333
Epoch 593, average loss over 276 batches: 1.269033640191175
Epoch 594, average loss over 276 batches: 1.26882644796717
Epoch 595, average loss over 276 batches: 1.2687372556631116
Epoch 596, average loss over 276 batches: 1.2695150781368865
Epoch 597, average loss over 276 batches: 1.2683602826318878
Epoch 598, average loss over 276 batches: 1.2690201609031013
Epoch 599, average loss over 276 batches: 1.2684904682463494
Epoch 600, average loss over 276 batches: 1.2689501539520596
Epoch 601, average loss over 276 batches: 1.2680680293967759
Epoch 602, average loss over 276 batches: 1.269069331711617
Epoch 603, average loss over 276 batches: 1.2689161188360574
Epoch 604, average loss over 276 batches: 1.2684862993765569
Epoch 605, average loss over 276 batches: 1.2691699676755546
Epoch 606, average loss over 276 batches: 1.2683843957341236
Epoch 607, average loss over 276 batches: 1.2689055558564006
Epoch 608, average loss over 276 batches: 1.2694284566070722
Epoch 609, average loss over 276 batches: 1.2684994499752487
Epoch 610, average loss over 276 batches: 1.2692400575547977
Epoch 611, average loss over 276 batches: 1.2692225022592407
Epoch 612, average loss over 276 batches: 1.2679192549076632
Epoch 613, average loss over 276 batches: 1.2676546102848605
Epoch 614, average loss over 276 batches: 1.26830015277517
Epoch 615, average loss over 276 batches: 1.26811021566391
Epoch 616, average loss over 276 batches: 1.268540686023408
Epoch 617, average loss over 276 batches: 1.2686045839302782
Epoch 618, average loss over 276 batches: 1.2686001489991727
Epoch 619, average loss over 276 batches: 1.2686568857103153
Epoch 620, average loss over 276 batches: 1.2684724667797918
Epoch 621, average loss over 276 batches: 1.2691721665686455
Epoch 622, average loss over 276 batches: 1.269204081400581
Epoch 623, average loss over 276 batches: 1.2682410763657612
Epoch 624, average loss over 276 batches: 1.2688736202924147
Epoch 625, average loss over 276 batches: 1.2687774214191714
Epoch 626, average loss over 276 batches: 1.2692932417427285
Epoch 627, average loss over 276 batches: 1.2681006530056829
Epoch 628, average loss over 276 batches: 1.26871667392012
Epoch 629, average loss over 276 batches: 1.267741609742676
Epoch 630, average loss over 276 batches: 1.2685376345247463
Epoch 631, average loss over 276 batches: 1.268359433049741
Epoch 632, average loss over 276 batches: 1.2679611427196558
Epoch 633, average loss over 276 batches: 1.2683852163777836
Epoch 634, average loss over 276 batches: 1.2679712146088697
Epoch 635, average loss over 276 batches: 1.2687927782535553
Epoch 636, average loss over 276 batches: 1.2679849206537441
Epoch 637, average loss over 276 batches: 1.2683411387429722
Epoch 638, average loss over 276 batches: 1.2683197562245354
Epoch 639, average loss over 276 batches: 1.267734517653783
Epoch 640, average loss over 276 batches: 1.2679351641648058
Epoch 641, average loss over 276 batches: 1.2678543359473131
Epoch 642, average loss over 276 batches: 1.2679852726666823
Epoch 643, average loss over 276 batches: 1.2685062280599622
Epoch 644, average loss over 276 batches: 1.2680101761783378
Epoch 645, average loss over 276 batches: 1.267896229374236
Epoch 646, average loss over 276 batches: 1.2680745910907136
Epoch 647, average loss over 276 batches: 1.267992160026578
Epoch 648, average loss over 276 batches: 1.2686910149843798
Epoch 649, average loss over 276 batches: 1.268057618452155
Epoch 650, average loss over 276 batches: 1.2684042268041251
Epoch 651, average loss over 276 batches: 1.267699339683505
Epoch 652, average loss over 276 batches: 1.268474820299425
Epoch 653, average loss over 276 batches: 1.2676148807656937
Epoch 654, average loss over 276 batches: 1.267460177342097
Epoch 655, average loss over 276 batches: 1.2673492578492649
Epoch 656, average loss over 276 batches: 1.2680971337401348
Epoch 657, average loss over 276 batches: 1.2673534833002782
Epoch 658, average loss over 276 batches: 1.2677859651005787
Epoch 659, average loss over 276 batches: 1.2675822571567867
Epoch 660, average loss over 276 batches: 1.2679868772409963
Epoch 661, average loss over 276 batches: 1.2671005997968756
Epoch 662, average loss over 276 batches: 1.266804543958194
Epoch 663, average loss over 276 batches: 1.2668593495652296
Epoch 664, average loss over 276 batches: 1.267768825309864
Epoch 665, average loss over 276 batches: 1.2675924335700879
Epoch 666, average loss over 276 batches: 1.2674337586630946
Epoch 667, average loss over 276 batches: 1.2672840006973431
Epoch 668, average loss over 276 batches: 1.2673153536043305
Epoch 669, average loss over 276 batches: 1.2676442451235177
Epoch 670, average loss over 276 batches: 1.2677815591079602
Epoch 671, average loss over 276 batches: 1.2676340419313181
Epoch 672, average loss over 276 batches: 1.2680825932302338
Epoch 673, average loss over 276 batches: 1.2671356270278709
Epoch 674, average loss over 276 batches: 1.2675378512645112
Epoch 675, average loss over 276 batches: 1.2675210090651028
Epoch 676, average loss over 276 batches: 1.2677248180776401
Epoch 677, average loss over 276 batches: 1.2682013256826263
Epoch 678, average loss over 276 batches: 1.2670403351818307
Epoch 679, average loss over 276 batches: 1.2673205245232237
Epoch 680, average loss over 276 batches: 1.2679894765218098
Epoch 681, average loss over 276 batches: 1.2675473875757577
Epoch 682, average loss over 276 batches: 1.2675485079703124
Epoch 683, average loss over 276 batches: 1.2680624395176985
Epoch 684, average loss over 276 batches: 1.2677565005378446
Epoch 685, average loss over 276 batches: 1.2669750192890996
Epoch 686, average loss over 276 batches: 1.267141048890957
Epoch 687, average loss over 276 batches: 1.2677221147046573
Epoch 688, average loss over 276 batches: 1.2672044639138207
Epoch 689, average loss over 276 batches: 1.266429451064787
Epoch 690, average loss over 276 batches: 1.2674181638420492
Epoch 691, average loss over 276 batches: 1.2673183247662974
Epoch 692, average loss over 276 batches: 1.2680633906005085
Epoch 693, average loss over 276 batches: 1.2680388805658922
Epoch 694, average loss over 276 batches: 1.2668573148008706
Epoch 695, average loss over 276 batches: 1.2668820597987245
Epoch 696, average loss over 276 batches: 1.2671853856763977
Epoch 697, average loss over 276 batches: 1.2670152381710384
Epoch 698, average loss over 276 batches: 1.2670761562775874
Epoch 699, average loss over 276 batches: 1.267429182494896
Epoch 700, average loss over 276 batches: 1.2673283167507337
Epoch 701, average loss over 276 batches: 1.2676043078519297
Epoch 702, average loss over 276 batches: 1.267268033563227
Epoch 703, average loss over 276 batches: 1.266990130794221
Epoch 704, average loss over 276 batches: 1.2667097838028618
Epoch 705, average loss over 276 batches: 1.2664353087328482
Epoch 706, average loss over 276 batches: 1.2666397397068963
Epoch 707, average loss over 276 batches: 1.266716683688371
Epoch 708, average loss over 276 batches: 1.2672917622586954
Epoch 709, average loss over 276 batches: 1.266709391189658
Epoch 710, average loss over 276 batches: 1.2672753580238507
Epoch 711, average loss over 276 batches: 1.2664563405340996
Epoch 712, average loss over 276 batches: 1.267269197149553
Epoch 713, average loss over 276 batches: 1.2670259955136671
Epoch 714, average loss over 276 batches: 1.2672610913497815
Epoch 715, average loss over 276 batches: 1.2667212801567023
Epoch 716, average loss over 276 batches: 1.2673828744370004
Epoch 717, average loss over 276 batches: 1.2668435793855917
Epoch 718, average loss over 276 batches: 1.2671430110931396
Epoch 719, average loss over 276 batches: 1.2665106079716613
Epoch 720, average loss over 276 batches: 1.2677044406317282
Epoch 721, average loss over 276 batches: 1.2673433621724446
Epoch 722, average loss over 276 batches: 1.2665202051833055
Epoch 723, average loss over 276 batches: 1.2664756006088809
Epoch 724, average loss over 276 batches: 1.2671289888844974
Epoch 725, average loss over 276 batches: 1.2669061448263086
Epoch 726, average loss over 276 batches: 1.2663559442844943
Epoch 727, average loss over 276 batches: 1.267257518094519
Epoch 728, average loss over 276 batches: 1.266803150591643
Epoch 729, average loss over 276 batches: 1.2667211207790652
Epoch 730, average loss over 276 batches: 1.26771080493927
Epoch 731, average loss over 276 batches: 1.2664042516894962
Epoch 732, average loss over 276 batches: 1.266249896823496
Epoch 733, average loss over 276 batches: 1.2669110613456671
Epoch 734, average loss over 276 batches: 1.2670825871004574
Epoch 735, average loss over 276 batches: 1.2670110455457715
Epoch 736, average loss over 276 batches: 1.2665961423645848
Epoch 737, average loss over 276 batches: 1.2672876581765604
Epoch 738, average loss over 276 batches: 1.267161274301833
Epoch 739, average loss over 276 batches: 1.2673363879970883
Epoch 740, average loss over 276 batches: 1.2667304506336434
Epoch 741, average loss over 276 batches: 1.2675809251225514
Epoch 742, average loss over 276 batches: 1.2670081521289935
Epoch 743, average loss over 276 batches: 1.2664305001929186
Epoch 744, average loss over 276 batches: 1.2668374301730723
Epoch 745, average loss over 276 batches: 1.2667979006318077
Epoch 746, average loss over 276 batches: 1.2669903851937556
Epoch 747, average loss over 276 batches: 1.2665556954300923
Epoch 748, average loss over 276 batches: 1.2665028274059296
Epoch 749, average loss over 276 batches: 1.266646759233613
Epoch 750, average loss over 276 batches: 1.2674867523753124
Epoch 751, average loss over 276 batches: 1.2661912730638532
Epoch 752, average loss over 276 batches: 1.266215191371199
Epoch 753, average loss over 276 batches: 1.2665561459202697
Epoch 754, average loss over 276 batches: 1.2659983639267907
Epoch 755, average loss over 276 batches: 1.266768820475841
Epoch 756, average loss over 276 batches: 1.2661472343016362
Epoch 757, average loss over 276 batches: 1.266558692075204
Epoch 758, average loss over 276 batches: 1.2673517508783203
Epoch 759, average loss over 276 batches: 1.2669544988784238
Epoch 760, average loss over 276 batches: 1.266258303237998
Epoch 761, average loss over 276 batches: 1.26653830555902
Epoch 762, average loss over 276 batches: 1.2667600240396417
Epoch 763, average loss over 276 batches: 1.26669125366902
Epoch 764, average loss over 276 batches: 1.2672011899775353
Epoch 765, average loss over 276 batches: 1.2663459091082863
Epoch 766, average loss over 276 batches: 1.2668329347734866
Epoch 767, average loss over 276 batches: 1.2670065397801606
Epoch 768, average loss over 276 batches: 1.2665436285129492
Epoch 769, average loss over 276 batches: 1.2662954239741615
Epoch 770, average loss over 276 batches: 1.2670865624711134
Epoch 771, average loss over 276 batches: 1.2662090909653816
Epoch 772, average loss over 276 batches: 1.2665942181711611
Epoch 773, average loss over 276 batches: 1.2662511545678843
Epoch 774, average loss over 276 batches: 1.2665640029354372
Epoch 775, average loss over 276 batches: 1.2666109748508618
Epoch 776, average loss over 276 batches: 1.2659671643505925
Epoch 777, average loss over 276 batches: 1.2662122085474539
Epoch 778, average loss over 276 batches: 1.2657537633094236
Epoch 779, average loss over 276 batches: 1.26644194342088
Epoch 780, average loss over 276 batches: 1.2665170789628788
Epoch 781, average loss over 276 batches: 1.26656817742016
Epoch 782, average loss over 276 batches: 1.267322958379552
Epoch 783, average loss over 276 batches: 1.2666620132715807
Epoch 784, average loss over 276 batches: 1.266112178132154
Epoch 785, average loss over 276 batches: 1.2667032506154932
Epoch 786, average loss over 276 batches: 1.2654449417107347
Epoch 787, average loss over 276 batches: 1.2654751664486483
Epoch 788, average loss over 276 batches: 1.2674754374269126
Epoch 789, average loss over 276 batches: 1.2665195979069972
Epoch 790, average loss over 276 batches: 1.2663514380869658
Epoch 791, average loss over 276 batches: 1.266099256881769
Epoch 792, average loss over 276 batches: 1.266778680725374
Epoch 793, average loss over 276 batches: 1.266765243333319
Epoch 794, average loss over 276 batches: 1.2671240378117217
Epoch 795, average loss over 276 batches: 1.2662631713825723
Epoch 796, average loss over 276 batches: 1.266950029393901
Epoch 797, average loss over 276 batches: 1.266062322302141
Epoch 798, average loss over 276 batches: 1.2664079000984414
Epoch 799, average loss over 276 batches: 1.2656585163828256
Epoch 800, average loss over 276 batches: 1.2652378427809563
Epoch 801, average loss over 276 batches: 1.265273820662844
Epoch 802, average loss over 276 batches: 1.2653177786564482
Epoch 803, average loss over 276 batches: 1.2646468653195146
Epoch 804, average loss over 276 batches: 1.2650115615215853
Epoch 805, average loss over 276 batches: 1.2643756248812745
Epoch 806, average loss over 276 batches: 1.2644711046115211
Epoch 807, average loss over 276 batches: 1.2640300894129104
Epoch 808, average loss over 276 batches: 1.2640220419220303
Epoch 809, average loss over 276 batches: 1.2636276971602785
Epoch 810, average loss over 276 batches: 1.2638266112493433
Epoch 811, average loss over 276 batches: 1.264518355977708
Epoch 812, average loss over 276 batches: 1.2645595224871151
Epoch 813, average loss over 276 batches: 1.2635358697262362
Epoch 814, average loss over 276 batches: 1.2635774387829546
Epoch 815, average loss over 276 batches: 1.264650833779487
Epoch 816, average loss over 276 batches: 1.2642724427624026
Epoch 817, average loss over 276 batches: 1.2644003724706345
Epoch 818, average loss over 276 batches: 1.2637135045251984
Epoch 819, average loss over 276 batches: 1.2640747475451317
Epoch 820, average loss over 276 batches: 1.2639122734899106
Epoch 821, average loss over 276 batches: 1.2639401183612105
Epoch 822, average loss over 276 batches: 1.263287095056064
Epoch 823, average loss over 276 batches: 1.2633738893529642
Epoch 824, average loss over 276 batches: 1.2641544281572537
Epoch 825, average loss over 276 batches: 1.26357979187067
Epoch 826, average loss over 276 batches: 1.2637847100479016
Epoch 827, average loss over 276 batches: 1.263605094474295
Epoch 828, average loss over 276 batches: 1.2638773183891738
Epoch 829, average loss over 276 batches: 1.2639277793359065
Epoch 830, average loss over 276 batches: 1.2642952618391619
Epoch 831, average loss over 276 batches: 1.2640782521254774
Epoch 832, average loss over 276 batches: 1.2638041014256685
Epoch 833, average loss over 276 batches: 1.2642454016899718
Epoch 834, average loss over 276 batches: 1.263467645731525
Epoch 835, average loss over 276 batches: 1.2638848817002946
Epoch 836, average loss over 276 batches: 1.2630937462267668
Epoch 837, average loss over 276 batches: 1.2641576226206794
Epoch 838, average loss over 276 batches: 1.2632360648417817
Epoch 839, average loss over 276 batches: 1.2628523219322814
Epoch 840, average loss over 276 batches: 1.2636711096418076
Epoch 841, average loss over 276 batches: 1.263412568880164
Epoch 842, average loss over 276 batches: 1.2635027917398922
Epoch 843, average loss over 276 batches: 1.2637698913829913
Epoch 844, average loss over 276 batches: 1.263701990030814
Epoch 845, average loss over 276 batches: 1.26361314671627
Epoch 846, average loss over 276 batches: 1.2636932644291201
Epoch 847, average loss over 276 batches: 1.263134859610295
Epoch 848, average loss over 276 batches: 1.2643261089705038
Epoch 849, average loss over 276 batches: 1.2631859191949817
Epoch 850, average loss over 276 batches: 1.2629950888778851
Epoch 851, average loss over 276 batches: 1.2636752318644868
Epoch 852, average loss over 276 batches: 1.2636947532494862
Epoch 853, average loss over 276 batches: 1.263443117124447
Epoch 854, average loss over 276 batches: 1.2634420256683792
Epoch 855, average loss over 276 batches: 1.2625838241715361
Epoch 856, average loss over 276 batches: 1.2631665429343348
Epoch 857, average loss over 276 batches: 1.2635798173538153
Epoch 858, average loss over 276 batches: 1.2635718614294909
Epoch 859, average loss over 276 batches: 1.2636620277079984
Epoch 860, average loss over 276 batches: 1.2636347875215006
Epoch 861, average loss over 276 batches: 1.2628343437892804
Epoch 862, average loss over 276 batches: 1.2638298173745472
Epoch 863, average loss over 276 batches: 1.2630664606889088
Epoch 864, average loss over 276 batches: 1.2629617698814557
Epoch 865, average loss over 276 batches: 1.2630816309348396
Epoch 866, average loss over 276 batches: 1.2631733663704083
Epoch 867, average loss over 276 batches: 1.2627931073092031
Epoch 868, average loss over 276 batches: 1.262746502523837
Epoch 869, average loss over 276 batches: 1.2632787594760673
Epoch 870, average loss over 276 batches: 1.263163107028906
Epoch 871, average loss over 276 batches: 1.2637526561384615
Epoch 872, average loss over 276 batches: 1.2633318171121073
Epoch 873, average loss over 276 batches: 1.2633627774058909
Epoch 874, average loss over 276 batches: 1.2634918426257977
Epoch 875, average loss over 276 batches: 1.2630542551261792
Epoch 876, average loss over 276 batches: 1.2627783797789311
Epoch 877, average loss over 276 batches: 1.2634695867697399
Epoch 878, average loss over 276 batches: 1.2638320188591445
Epoch 879, average loss over 276 batches: 1.263452542864758
Epoch 880, average loss over 276 batches: 1.2629861119000807
Epoch 881, average loss over 276 batches: 1.2621659351431804
Epoch 882, average loss over 276 batches: 1.264041650986326
Epoch 883, average loss over 276 batches: 1.2630069260148034
Epoch 884, average loss over 276 batches: 1.263247558604116
Epoch 885, average loss over 276 batches: 1.2636077149190765
Epoch 886, average loss over 276 batches: 1.2621172273504562
Epoch 887, average loss over 276 batches: 1.2627297773741293
Epoch 888, average loss over 276 batches: 1.2620284846727399
Epoch 889, average loss over 276 batches: 1.2626494342002317
Epoch 890, average loss over 276 batches: 1.2629101190014163
Epoch 891, average loss over 276 batches: 1.2633824439152428
Epoch 892, average loss over 276 batches: 1.2625185359215392
Epoch 893, average loss over 276 batches: 1.2620266300180685
Epoch 894, average loss over 276 batches: 1.262256456889968
Epoch 895, average loss over 276 batches: 1.2632875122885774
Epoch 896, average loss over 276 batches: 1.2635383316572162
Epoch 897, average loss over 276 batches: 1.2624747843846031
Epoch 898, average loss over 276 batches: 1.2631441985351453
Epoch 899, average loss over 276 batches: 1.26224138252977
Epoch 900, average loss over 276 batches: 1.2629034627174986
Epoch 901, average loss over 276 batches: 1.2631920809331147
Epoch 902, average loss over 276 batches: 1.2630106482816779
Epoch 903, average loss over 276 batches: 1.2631384358889814
Epoch 904, average loss over 276 batches: 1.2634916322818701
Epoch 905, average loss over 276 batches: 1.2628293758717135
Epoch 906, average loss over 276 batches: 1.2617728364640388
Epoch 907, average loss over 276 batches: 1.262450409108314
Epoch 908, average loss over 276 batches: 1.2628483418105305
Epoch 909, average loss over 276 batches: 1.263044218654218
Epoch 910, average loss over 276 batches: 1.2629227042198181
Epoch 911, average loss over 276 batches: 1.2633429657721864
Epoch 912, average loss over 276 batches: 1.2631512539110321
Epoch 913, average loss over 276 batches: 1.263124928958174
Epoch 914, average loss over 276 batches: 1.2637230879154757
Epoch 915, average loss over 276 batches: 1.2625075129495151
Epoch 916, average loss over 276 batches: 1.2626481228980466
Epoch 917, average loss over 276 batches: 1.2625466079815575
Epoch 918, average loss over 276 batches: 1.262385205946107
Epoch 919, average loss over 276 batches: 1.2628348992354628
Epoch 920, average loss over 276 batches: 1.2621835828691288
Epoch 921, average loss over 276 batches: 1.2631574407003927
Epoch 922, average loss over 276 batches: 1.2623259494270103
Epoch 923, average loss over 276 batches: 1.2623923377714295
Epoch 924, average loss over 276 batches: 1.2620681476765785
Epoch 925, average loss over 276 batches: 1.2625960336215254
Epoch 926, average loss over 276 batches: 1.263288634410803
Epoch 927, average loss over 276 batches: 1.2625778973966404
Epoch 928, average loss over 276 batches: 1.262797826010248
Epoch 929, average loss over 276 batches: 1.2628270582012509
Epoch 930, average loss over 276 batches: 1.2622917614121367
Epoch 931, average loss over 276 batches: 1.2619947851568027
Epoch 932, average loss over 276 batches: 1.2624882533066515
Epoch 933, average loss over 276 batches: 1.26250032108763
Epoch 934, average loss over 276 batches: 1.2623825427414714
Epoch 935, average loss over 276 batches: 1.2621030669281448
Epoch 936, average loss over 276 batches: 1.2622415777565776
Epoch 937, average loss over 276 batches: 1.2621315583802653
Epoch 938, average loss over 276 batches: 1.262850351523662
Epoch 939, average loss over 276 batches: 1.262315238299577
Epoch 940, average loss over 276 batches: 1.262626750745635
Epoch 941, average loss over 276 batches: 1.263355122960132
Epoch 942, average loss over 276 batches: 1.2625176535136458
Epoch 943, average loss over 276 batches: 1.262232047924097
Epoch 944, average loss over 276 batches: 1.262704864792202
Epoch 945, average loss over 276 batches: 1.2627365481162416
Epoch 946, average loss over 276 batches: 1.262127443500187
Epoch 947, average loss over 276 batches: 1.2628556844116985
Epoch 948, average loss over 276 batches: 1.2631437251533286
Epoch 949, average loss over 276 batches: 1.2617458644984425
Epoch 950, average loss over 276 batches: 1.2625698896421902
Epoch 951, average loss over 276 batches: 1.2619497650775358
Epoch 952, average loss over 276 batches: 1.262974204360575
Epoch 953, average loss over 276 batches: 1.2625898870005123
Epoch 954, average loss over 276 batches: 1.2623488427936167
Epoch 955, average loss over 276 batches: 1.2621576198633166
Epoch 956, average loss over 276 batches: 1.2621935342533002
Epoch 957, average loss over 276 batches: 1.2631452450717704
Epoch 958, average loss over 276 batches: 1.2624070013778796
Epoch 959, average loss over 276 batches: 1.2619652964066768
Epoch 960, average loss over 276 batches: 1.262002695729767
Epoch 961, average loss over 276 batches: 1.2617538264696149
Epoch 962, average loss over 276 batches: 1.2627111435800358
Epoch 963, average loss over 276 batches: 1.2618334470451742
Epoch 964, average loss over 276 batches: 1.2626306367093239
Epoch 965, average loss over 276 batches: 1.2615340032439302
Epoch 966, average loss over 276 batches: 1.2625500037186388
Epoch 967, average loss over 276 batches: 1.2624480417673138
Epoch 968, average loss over 276 batches: 1.2622551477473716
Epoch 969, average loss over 276 batches: 1.2614512128242548
Epoch 970, average loss over 276 batches: 1.2621305299841838
Epoch 971, average loss over 276 batches: 1.2624489984650542
Epoch 972, average loss over 276 batches: 1.2618799883386362
Epoch 973, average loss over 276 batches: 1.2629400845887004
Epoch 974, average loss over 276 batches: 1.2617783149083455
Epoch 975, average loss over 276 batches: 1.2624242582182954
Epoch 976, average loss over 276 batches: 1.2617240902306377
Epoch 977, average loss over 276 batches: 1.2616661825905675
Epoch 978, average loss over 276 batches: 1.2622019428273905
Epoch 979, average loss over 276 batches: 1.2627266386280889
Epoch 980, average loss over 276 batches: 1.262024282977201
Epoch 981, average loss over 276 batches: 1.26309587471727
Epoch 982, average loss over 276 batches: 1.2626783536828083
Epoch 983, average loss over 276 batches: 1.2610798819341522
Epoch 984, average loss over 276 batches: 1.2622772606386654
Epoch 985, average loss over 276 batches: 1.262196476044862
Epoch 986, average loss over 276 batches: 1.2624932644159899
Epoch 987, average loss over 276 batches: 1.2625190870485443
Epoch 988, average loss over 276 batches: 1.2616152521492778
Epoch 989, average loss over 276 batches: 1.2617664972077245
Epoch 990, average loss over 276 batches: 1.2623184059841046
Epoch 991, average loss over 276 batches: 1.2625134734139927
Epoch 992, average loss over 276 batches: 1.262517030256382
Epoch 993, average loss over 276 batches: 1.2629812981771387
Epoch 994, average loss over 276 batches: 1.2624988452247952
Epoch 995, average loss over 276 batches: 1.2619054269963417
Epoch 996, average loss over 276 batches: 1.2619627165621605
Epoch 997, average loss over 276 batches: 1.2613713274831357
Epoch 998, average loss over 276 batches: 1.2619201001049816
Epoch 999, average loss over 276 batches: 1.2619451919327611
Epoch 1000, average loss over 276 batches: 1.261206274015316

Average test loss over 69 batches: 1.2624101120492686


