osmnx_node_id,EMB000,EMB001,EMB002,EMB003,EMB004,EMB005,EMB006,EMB007
175251733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8193197
175251766,0.0,0.0,0.0,0.0,0.0,0.0,1.3338639,0.8784855
175251775,0.0,0.0,0.0,0.0,0.0,0.62954193,1.4310035,0.0
175251799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8308329
175251816,0.0,0.0,0.0,0.0,0.0,0.0,0.06467675,1.6865959
175251830,0.84209985,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175251847,1.8522205,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175260935,0.0,0.0,0.0,0.8822132,0.0,1.4231212,0.0,0.0
175260970,0.0,0.46630508,0.0,1.7274431,0.0,0.0,0.0,0.0
175260994,0.0,1.3313733,0.0,0.0,0.0,0.7453221,0.0,0.0
175260996,0.0,0.0,0.0,1.9514774,0.0,0.0,0.0,0.0
175261004,0.0,0.0,0.0,0.86918014,0.0,0.0,0.0,0.0
175261006,0.8319,0.0,0.0,1.1998086,0.0,0.0,0.0,0.0
175261014,1.9508699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261025,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261032,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261036,0.8111065,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261040,1.4757879,0.0,0.0,0.7623123,0.0,0.0,0.0,0.0
175261072,0.0,0.0,0.0,0.9085247,0.0,1.3324672,0.0,0.0
175261074,0.8111064,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261075,0.07350585,0.0,0.0,1.7986822,0.0,0.0,0.0,0.0
175261077,0.0,0.0,0.0,0.8708187,0.0,0.0,0.0,0.0
175261079,0.0,0.0,0.0,1.7691765,0.0,0.0,0.0,0.0
175261087,0.0,0.0,0.0,0.871242,0.0,0.0,0.0,0.0
175261088,0.0,0.0,0.0,0.0,0.0,1.8009518,0.0,0.0
175261109,0.267075,1.9722468,0.0,0.0,0.0,0.0,0.0,0.0
175261123,1.6255767,0.69771534,0.0,0.0,0.0,0.0,0.0,0.0
175261126,0.8125504,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261140,0.0,0.89448494,0.0,0.0,0.0,0.0,0.0,0.0
175261145,0.81255037,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175261164,0.0,0.0,0.0,0.0,0.0,0.0,1.7507122,0.0
175261193,0.0,0.0,0.0,0.0,0.0,0.0,1.8031015,0.0
175261202,0.0,0.0,0.0,0.0,0.0,0.0,1.8604826,0.0
175261204,0.0,0.0,0.0,0.0,0.0,0.0,1.6242827,0.0
175261207,0.0,0.87786555,0.0,0.0,0.0,0.0,1.398096,0.0
175261218,0.0,0.8961563,0.0,0.0,0.0,0.0,0.0,0.0
175261220,0.0,2.0497177,0.0,0.0,0.0,0.0,0.0,0.0
175261228,0.0,1.3457253,0.0,0.0,0.0,0.7439033,0.0,0.0
175263328,0.0,0.0,0.0,0.0,0.0,0.0,0.37308714,1.6228215
175263343,0.0,0.0,0.0,0.0,0.0,0.0,1.3476301,0.892325
175483289,0.0,2.0318236,0.0,0.0,0.0,0.0,0.067480356,0.0
175483290,0.0,0.8976325,0.0,0.0,0.0,0.0,0.0,0.0
175483318,0.0,0.0,0.0,0.0,0.0,1.3114655,1.0216968,0.0
175483321,0.0,0.0,0.0,1.2370937,0.0,0.7567946,0.0,0.0
175483344,0.9474801,0.0,0.0,0.0,0.0,0.5975294,0.9671402,0.0
175483349,0.0,0.0,0.0,0.0,0.0,0.0,1.8011883,0.0
175483408,0.0,0.0,0.0,0.0,0.0,0.0,1.6325437,0.0
175483429,1.9531162,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483431,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483435,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483439,0.0,0.0,0.0,0.8612165,0.0,0.0,1.3794535,0.0
175483479,0.0,0.0,0.0,0.0,0.0,0.68268716,0.96134806,0.95327246
175483496,0.0,0.89572936,0.0,0.0,0.0,0.0,0.0,0.0
175483510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8038518
175483552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8507003
175483560,0.0,0.0,0.0,0.0,0.0,0.0,1.3768083,0.8868153
175483590,0.0,0.0,0.0,0.0,0.0,0.0,1.5998065,0.0
175483603,0.0,0.0,0.0,0.0,0.6626033,0.0,0.0,1.6432067
175483610,0.0,0.0,0.0,0.0,0.0,0.0,0.2310543,1.7751675
175483650,0.0,0.0,0.0,0.0,0.0,0.0,1.4806594,0.826888
175483664,0.0,0.0,0.0,0.0,0.0,0.0,1.9869647,0.0
175483669,0.0,0.0,0.0,0.0,0.0,0.0,1.2049875,0.89814264
175483722,0.0,0.0,0.0,0.0,1.3505602,0.0,0.88619417,0.0
175483731,0.0,0.0,0.0,0.0,0.0,0.0,1.7986037,0.0
175483768,0.0,0.0,0.0,0.0,0.008099407,0.0,1.830848,0.0
175483773,0.92702097,0.0,0.0,0.0,0.0,0.6611279,0.95890266,0.0
175483784,1.959949,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483788,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483792,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
175483796,0.0,0.0,0.0,0.0,0.9561094,0.6769189,1.0290438,0.0
175483807,0.0,0.0,0.0,1.978298,0.0,0.0,0.025258986,0.0
175501554,0.0,0.0,0.0,0.0,0.0,1.7368455,0.0,0.0
175501671,0.0,0.0,0.0,0.0,0.0,1.7453848,0.0,0.0
175501713,0.0,0.0,0.0,0.0,0.0,1.2523389,1.0357058,0.0
175501749,0.0,0.0,0.0,0.0,0.0,0.0,1.6921617,0.0
175501760,0.0,0.0,0.0,0.0,0.0,1.2606376,1.0305325,0.0
175501845,0.0,0.0,0.0,0.0,0.0,0.6735478,1.402542,0.0
175501905,0.0,0.8990903,0.0,0.0,0.0,0.0,0.0,0.0
175501921,0.0,0.9366126,0.0,0.0,0.0,0.0,1.3112272,0.0
175501928,0.0,1.8601391,0.0,0.0,0.0,0.0,0.0,0.0
175501946,0.0,1.8672578,0.0,0.0,0.0,0.0,0.0,0.0
175501961,0.0,0.8957733,0.0,0.0,0.0,0.0,0.0,0.0
177246488,1.2170099,0.0,0.0,0.0,0.0,0.7887125,0.0,0.0
177246507,0.8137483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246510,1.9615318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246511,0.8137483,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246515,0.93799436,0.0,0.0,0.0,0.0,0.58199286,0.98532045,0.0
177246521,0.81101847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246524,0.81101847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246531,1.9636881,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246533,0.8111657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246584,0.0,0.0,0.0,0.0,0.0,0.0,1.7778072,0.0
177246587,0.81115615,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246661,0.97103864,0.0,0.0,0.0,0.0,0.6819009,0.88644433,0.0
177246689,0.8697646,0.0,0.0,0.0,0.7547409,0.0,0.93855995,0.0
177246717,0.0,0.0,0.0,0.0,1.4480375,0.68360066,0.0,0.0
177246739,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246771,0.0,0.0,0.0,0.0,1.383284,0.0,0.0,1.1576991
177246786,0.0,0.0,0.0,0.0,1.8955715,0.0,0.0,0.0
177246803,0.0,0.0,0.0,0.0,1.3558149,0.0,0.9981233,0.0
177246806,0.053393424,0.0,0.0,1.9873195,0.0,0.0,0.0,0.0
177246812,0.0,0.0,0.0,0.871242,0.0,0.0,0.0,0.0
177246814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9638116
177246824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8729023
177246854,0.0,0.0,0.0,0.0,0.83470446,0.0,0.0,0.0
177246857,0.0,0.0,0.0,0.0,1.6243141,0.0,0.0,0.0
177246874,0.0,0.0,0.0,0.0,1.6429908,0.0,0.0,0.0
177246900,0.0,0.0,0.0,0.0,0.0,0.0,1.8131565,0.0
177246915,0.0,0.0,0.0,0.0,0.0,1.2552499,1.0545127,0.0
177246916,0.95176464,0.0,0.0,0.0,0.0,0.6555593,0.9194886,0.0
177246924,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177246945,0.0,0.0,0.0,0.0,0.0,0.0,1.8101602,0.0
177246959,0.0,0.0,0.0,0.0,0.0,1.7342451,0.0,0.0
177246968,0.93375,0.0,0.0,0.0,0.0,1.2869954,0.0,0.0
177246992,0.84602684,0.9185463,0.0,0.0,0.0,0.0,0.7842896,0.0
177247007,0.9343506,0.0,0.0,0.0,0.0,1.3168004,0.0,0.0
177247014,0.8113437,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177247033,0.0,1.0039352,0.0,0.0,0.0,1.3589878,0.0,0.0
177247049,0.0,2.059811,0.0,0.0,0.0,0.0,0.0,0.0
177247060,0.0,0.99372077,0.0,0.0,0.0,1.347255,0.0,0.0
177247072,0.0,0.89663506,0.0,0.0,0.0,0.0,0.0,0.0
177247084,0.81128126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177247113,0.0,0.0,0.8278973,0.0,0.0,1.0296606,0.0,0.0
177247122,0.8645554,0.0,0.8090397,0.0,0.0,0.0,0.0,0.0
177247141,0.0,0.0,0.0,0.0,0.0,0.0,1.8455375,0.0
177247175,0.8822181,0.0,0.0,0.0,0.0,0.80622333,0.8747349,0.0
177247181,0.0,0.0,0.84055126,0.0,0.0,1.0149379,0.0,0.0
177247184,0.0,0.0,0.0,0.0,0.0,1.7852259,0.0,0.0
177247207,0.9258953,0.0,0.0,0.0,0.0,1.3198546,0.0,0.0
177247209,1.9606516,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177247224,0.0,0.0,0.0,0.9533335,0.0,0.6766201,0.0,0.9253832
178512972,0.0,0.0,0.0,0.891083,0.0,0.0,0.0,0.0
178512974,0.0,1.6833373,0.0,0.660515,0.0,0.0,0.0,0.0
178513000,0.0,0.8970324,0.0,0.0,0.0,0.0,0.0,0.0
178513019,1.6522547,0.65829295,0.0,0.0,0.0,0.0,0.0,0.0
178513049,0.81729424,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513079,0.8134244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513081,1.989515,0.0,0.0,0.0,0.0,0.0,0.016812954,0.0
178513085,0.8134244,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513101,1.4751837,0.0,0.0,0.7588463,0.0,0.0,0.0,0.0
178513103,0.81056386,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513112,0.81139773,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513115,0.0,0.0,0.0,0.86927795,0.0,0.0,0.0,0.0
178513118,0.043382764,0.0,0.0,2.0088255,0.0,0.0,0.0,0.0
178513131,0.0,0.0,0.0,1.9881793,0.0,0.0,0.0,0.0
178513142,0.80795234,0.0,0.0,0.8048478,0.0,0.0,0.7830434,0.0
178513158,1.9974103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513171,0.8153718,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513174,0.0,1.8564651,0.0,0.0,0.0,0.0,0.0,0.0
178513195,0.0,1.4526023,0.0,0.7356596,0.0,0.0,0.0,0.0
178513204,0.0,0.0,0.0,0.8711487,0.0,0.0,0.0,0.0
178513206,0.0,0.17014252,0.0,2.0141873,0.0,0.0,0.0,0.0
178513218,0.0,0.94608223,0.0,1.1791322,0.0,0.0,0.0,0.0
178513224,0.0,0.0,0.0,1.8070889,0.0,0.0,0.0,0.0
178513246,0.0,2.086897,0.0,0.0,0.0,0.0,0.0,0.0
178513250,0.0,0.8956647,0.0,0.0,0.0,0.0,0.0,0.0
178513271,0.0,0.0,0.0,0.0,0.0,1.7996278,0.0,0.0
178513274,0.0,1.0017798,0.0,0.0,0.0,1.333817,0.0,0.0
178513279,1.2232087,0.0,0.0,0.0,0.0,0.83384347,0.0,0.0
178513283,1.9508699,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513288,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513303,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513304,1.9508698,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513309,0.8114655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513316,0.0,0.0,0.0,0.870297,0.0,0.0,0.0,0.0
178513323,0.0,0.0,0.0,1.6483982,0.0,0.0,0.0,0.0
178513327,0.0,0.0,0.0,1.780475,0.0,0.0,0.0,0.0
178513338,0.88261163,0.0,0.0,0.87586886,0.0,0.729758,0.0,0.0
178513350,0.0,0.0,0.0,0.0,0.0,1.802124,0.0,0.0
178513363,1.9598299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513370,0.81110364,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513373,0.81110376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178513384,0.0,0.0,0.0,0.8714469,0.0,0.0,0.0,0.0
178513386,0.0,0.0,0.0,0.8727773,0.0,0.0,0.0,0.0
178513402,0.0,0.89979863,0.0,0.0,0.0,0.0,0.0,0.0
178513414,0.85673267,0.8793686,0.0,0.8475525,0.0,0.0,0.0,0.0
178513423,0.81120735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178724826,1.9198735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178724840,0.8266991,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178724844,0.0,0.89904016,0.0,0.0,0.0,0.0,0.0,0.0
178724850,0.0,0.0,0.0,1.1757184,0.0,0.0,0.89742684,0.0
178724856,0.0,0.0,0.0,1.8098087,0.0,0.0,0.0,0.0
178724858,0.0,0.0,0.0,1.6480882,0.0,0.0,0.0,0.0
178724873,0.0,1.4816319,0.0,0.7062101,0.0,0.0,0.0,0.0
178724893,0.0,0.8907986,0.0,0.0,0.0,0.0,0.0,0.0
178724896,0.0,0.23563342,0.0,1.9529905,0.0,0.0,0.0,0.0
178724898,0.0,0.0,0.0,0.871242,0.0,0.0,0.0,0.0
178724900,0.0,0.0,0.0,1.7853711,0.0,0.0,0.0,0.0
178724907,0.0,0.0,0.0,0.86820096,0.0,0.0,0.0,0.0
178724919,0.0,0.0,0.0,0.8634526,0.0,0.0,0.0,0.0
178724929,0.0,0.0,0.0,0.87358916,0.0,0.0,0.0,0.0
178736157,0.0,1.8766686,0.0,0.0,0.0,0.0,0.0,0.0
178736176,0.0,0.8992836,0.0,0.0,0.0,0.0,0.0,0.0
178736178,0.0,0.0,0.0,0.87080306,0.0,0.0,0.0,0.0
178736187,1.9543195,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736188,0.81126416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736190,0.81126416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736202,0.9352829,0.0,0.0,0.0,0.0,1.2854558,0.0,0.0
178736209,1.2292175,0.0,0.0,0.0,0.0,0.8418312,0.0,0.0
178736212,0.8116868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736214,1.9601519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736223,0.8161681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736229,1.9565928,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736231,0.8109775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736236,0.0,1.3097521,0.32848027,0.0,0.0,0.0,0.0,0.0
178736259,0.0,0.9096657,0.0,0.0,0.0,0.0,0.0,0.0
178736273,0.0,0.8982664,0.0,0.0,0.0,0.0,0.0,0.0
178736276,0.0,0.9213483,0.0,0.9078968,0.0,0.0,0.7041696,0.0
178736288,0.080797076,0.0,0.0,1.9974551,0.0,0.0,0.0,0.0
178736300,0.0,0.0,0.0,0.86770326,0.0,0.0,0.0,0.0
178736302,1.4791908,0.0,0.0,0.75541645,0.0,0.0,0.0,0.0
178736311,0.81054765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736325,0.332862,1.723764,0.0,0.0,0.0,0.0,0.0,0.0
178736331,1.6486366,0.6758107,0.0,0.0,0.0,0.0,0.0,0.0
178736395,0.8113434,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736399,1.9661112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736407,0.8127476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178736410,0.0,0.89729,0.0,0.0,0.0,0.0,0.0,0.0
178736418,0.81069857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180151611,0.0,0.0,0.0,0.0,0.0,0.7266465,1.0096879,0.0
180151628,0.0,0.8723937,0.0,0.0,0.0,0.0,1.410853,0.0
180151631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9727628
180151673,0.0,0.0,0.0,1.6635146,0.0,0.0,0.0,0.7518958
180151693,0.0,0.0,0.0,0.86661905,0.0,0.0,0.0,0.0
180151697,0.0,0.0,0.0,0.91273546,0.0,0.6633456,1.0113254,0.0
180151707,0.0,0.0,0.0,1.9960513,0.0,0.0,0.0,0.0
180151726,0.0,0.0,0.0,1.9757556,0.0,0.0,0.0,0.0
180151728,0.0,0.0,0.0,0.8948192,0.0,0.0,0.0,0.0
180151740,0.0,0.0,0.0,1.4320323,0.0,0.0,0.0,0.0
180151751,0.0,0.0,0.0,1.7709355,0.0,0.0,0.0,0.0
180151762,0.0,0.0,0.0,0.8703982,0.0,0.0,0.0,0.0
180151765,0.0,0.0,0.0,0.8536845,0.0,0.0,1.3901263,0.0
180151782,0.0,0.0,0.0,1.799154,0.0,0.0,0.0,0.0
180151791,0.0,0.0,0.0,0.8688387,0.0,0.0,0.0,0.0
180151794,0.0,0.8973758,0.0,0.0,0.0,0.0,0.0,0.0
180151799,0.8729182,0.85541964,0.0,0.8827944,0.0,0.0,0.0,0.0
180151815,0.0,0.0,0.0,0.8908625,0.0,0.6356671,1.0613304,0.0
180151847,0.0,0.0,0.0,0.87758607,0.0,0.0,0.0,0.0
180151851,0.0,0.0,0.0,1.9041562,0.0,0.0,0.261022,0.0
180151867,0.0,0.0,0.0,0.8692178,0.0,0.0,0.0,0.0
180151870,0.0,0.97784543,0.0,0.8506529,0.0,0.60440886,0.0,0.0
180151900,0.0,2.0796773,0.0,0.0,0.0,0.0,0.0,0.0
180151902,0.0,0.97052336,0.0,0.0,0.0,0.0,1.2636808,0.0
180151922,0.0,0.89907134,0.0,0.0,0.0,0.0,0.0,0.0
180151944,0.0,0.0,0.0,0.0,0.0,0.0,1.664511,0.0
180151981,0.0,1.8793242,0.0,0.0,0.0,0.0,0.36644596,0.0
180152024,0.0,0.0,0.0,0.910453,0.0,0.0,0.0,0.0
180152027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86720395
180152030,0.87979835,0.0,0.0,0.0,0.0,1.0186453,0.73451185,0.0
180152040,0.8250217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152047,1.9594939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152051,0.8141735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152082,0.86025554,0.6174179,0.0,0.0,0.0,0.0,1.1383634,0.0
180152086,1.9761446,0.0,0.0,0.0,0.0,0.0,0.009502802,0.0
180152088,0.8109868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152096,0.8102613,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152141,0.0,1.9059869,0.0,0.0,0.0,0.0,0.0,0.36962926
180152165,0.0,0.88634825,0.0,0.0,0.0,0.0,0.0,0.0
180152169,1.9290031,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152188,0.8294857,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152194,1.9830451,0.0,0.0,0.0,0.0,0.0,0.017130885,0.0
180152198,0.81435996,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180152201,0.0,0.8532373,0.0,0.0,0.0,0.0,1.4412539,0.0
180152246,0.0,0.0,1.0354892,0.0,0.0,0.0,0.0,0.0
180152251,0.0,0.0,0.0,0.0,1.2438045,0.0,0.0,0.9402293
180152255,0.0,0.0,0.0,0.0,0.0,0.0,1.6914726,0.0
180152262,0.0,0.0,0.0,0.0,0.0,0.0,1.6131486,0.0
180152267,0.0,2.0238543,0.0,0.0,0.0,0.0,0.05801985,0.0
180152270,0.0,0.89057183,0.0,0.0,0.0,0.0,0.0,0.0
181294931,0.0,0.0,0.0,0.0,0.027441502,0.0,0.8816408,0.4935115
181294934,0.0,0.0,0.0,0.0,0.0,0.0,0.59613657,1.127039
181294958,0.0,0.0,0.0,0.0,0.0,0.0,0.055916987,1.6776366
181294997,0.8871851,0.0,0.0,0.0,0.0,0.48188412,1.0638311,0.0
181295000,1.9553765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181295001,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181295002,0.81146544,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181316938,0.0,0.8457247,0.0,0.0,0.0,0.0,1.5247699,0.0
181316961,0.0,0.0,1.4781096,0.0,0.0,0.0,0.0,0.0
181316970,0.0,0.0,0.0,0.0,0.14652963,0.0,0.0,1.5867835
181316973,0.0,0.0,0.0,0.0,1.2602733,0.0,0.0,0.8866529
181316979,0.0,0.0,0.9666548,0.0,0.571929,0.0,0.0,0.0
181316980,0.0,0.0,0.933913,0.0,0.87571,0.0,0.0,0.0
183076860,0.0,1.926654,0.0,0.0,0.0,0.0,0.0,0.0
183076864,0.0,0.8928617,0.0,0.0,0.0,0.0,0.0,0.0
183076874,0.0,1.7085857,0.0,0.0,0.0,0.0,0.0,0.0
183076877,0.0,0.8987231,0.0,0.0,0.0,0.0,0.0,0.0
183076879,0.0,1.912089,0.0,0.0,0.0,0.0,0.0,0.0
183076902,0.0,0.9017641,0.0,0.0,0.0,0.0,0.0,0.0
183076912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8793433
183076915,0.0,1.5313044,0.0,0.0,0.0,0.0,0.0,0.7285719
183076935,0.0,0.89507705,0.0,0.0,0.0,0.0,0.0,0.0
183076942,0.0,0.0,0.0,0.0,1.741201,0.0,0.0,0.0
183076975,0.0,0.0,0.0,0.0,1.3162531,0.0,0.0,0.92350256
183076995,0.0,0.0,0.0,0.0,1.663758,0.0,0.0,0.0
183077001,0.0,0.0,0.0,0.0,1.6412041,0.0,0.0,0.0
183077012,0.0,0.0,0.0,0.0,1.2770848,0.0,0.0,1.3529744
183077022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7234218
183077025,0.0,0.43970704,0.0,0.0,0.0,0.0,0.0,1.8542995
183077033,0.0,1.8020378,0.0,0.0,0.0,0.0,0.0,0.51763994
183077035,0.0,0.89860463,0.0,0.0,0.0,0.0,0.0,0.0
183077039,0.0,1.3429136,0.0,0.0,0.77061206,0.0,0.0,0.007823817
183077068,0.0,0.0,0.0,0.0,0.31085017,0.0,0.0,1.7673237
183077072,0.0,0.0,0.0,0.0,1.1972797,0.0,0.0,1.3770854
183077074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6391876
183077078,0.0,0.38742578,0.0,0.0,0.0,0.0,0.0,1.653568
183077117,0.0,0.0,0.0,0.0,0.0,0.0,0.7821261,1.2623813
183077152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5304902
183077168,0.0,0.0,0.0,0.0,0.9921335,0.0,0.0,1.2983122
183077171,0.0,0.0,0.0,0.8668815,0.0,0.0,1.335045,0.0
183077184,0.0,0.18210658,0.0,1.954283,0.0,0.0,0.0,0.0
183077185,0.0,0.0,0.0,0.87240666,0.0,0.0,0.0,0.0
183077190,0.3652302,1.3703662,0.0,0.75845957,0.0,0.0,0.0,0.0
183077193,0.0,0.8990853,0.0,0.0,0.0,0.0,0.0,0.0
183077203,0.8205998,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183077209,1.5999695,0.7006235,0.0,0.0,0.0,0.0,0.0,0.0
183077212,0.0,0.8942838,0.0,0.0,0.0,0.0,0.0,0.0
183077221,0.0,1.7767869,0.0,0.0,0.0,0.0,0.0,0.63628256
183077224,0.85923713,0.0,0.0,0.0,0.0,0.0,1.432112,0.0
183077236,0.81281394,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183077238,0.0,1.778129,0.0,0.0,0.0,0.0,0.0,0.59644836
183077285,0.0,0.89708567,0.0,0.0,0.0,0.0,0.0,0.0
183077290,0.0,1.8700985,0.0,0.0,0.0,0.0,0.0,0.0
183077302,0.2668238,1.7372416,0.0,0.0,0.0,0.0,0.0,0.0
183110957,0.0,0.8976403,0.0,0.0,0.0,0.0,0.0,0.0
183110982,0.8122112,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183110990,0.8663993,0.0,0.0,0.0,0.0,0.0,1.3619078,0.0
183110999,1.9963386,0.0,0.0,0.0,0.0,0.0,0.0035200752,0.0
183111002,0.81191546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111006,0.81686133,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111020,2.0014408,0.0,0.0,0.0,0.0,0.0,0.0021548308,0.0
183111027,0.8151459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111041,0.07879338,0.0,0.0,1.8007885,0.0,0.0,0.0,0.0
183111048,1.4857793,0.0,0.0,0.75325084,0.0,0.0,0.0,0.0
183111067,0.0,0.0,0.0,1.6020712,0.0,0.0,0.0,0.46667525
183111070,0.0,0.0,0.0,0.86899954,0.0,0.0,0.0,0.0
183111074,0.0,0.0,0.0,0.86894435,0.0,0.0,0.0,0.0
183111075,0.81566036,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111076,0.0,0.0,0.0,0.0,1.3702096,0.0,0.0,0.88314414
183111098,0.0,0.0,0.0,0.10852211,0.0,0.0,0.0,1.9185407
183111101,0.0,0.0,0.0,1.512202,0.0,0.0,0.0,0.8707764
183111104,0.0,0.0,0.0,1.0137794,0.0,0.0,0.0,1.1551428
183111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4817057
183111115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.372256
183111118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8576728
183111120,0.0,0.0,0.0,0.8704737,0.0,0.0,0.0,0.0
183111127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5816466
183111144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0878084
183111148,0.8355152,0.86930525,0.0,0.0,0.0,0.0,0.0,0.90284365
183111171,0.8152977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111177,1.9851265,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183111202,0.0,1.4554702,0.0,0.72977,0.0,0.0,0.0,0.0
183111204,0.0,0.90080225,0.0,0.0,0.0,0.0,0.0,0.0
183111206,0.0,1.8991538,0.0,0.0,0.0,0.0,0.0,0.0
183111208,0.0,0.90012807,0.0,0.0,0.0,0.0,0.0,0.0
183111213,0.0,0.0,0.0,0.8695559,0.0,0.0,0.0,0.0
183111222,0.0,0.1504778,0.0,1.7596831,0.0,0.0,0.0,0.0
183111244,0.0,0.0,0.0,1.6494949,0.0,0.0,0.0,0.0
183111247,0.0,0.0,0.0,1.6497524,0.0,0.0,0.0,0.0
183111250,0.0,0.97662437,0.0,0.85024756,0.0,0.71961904,0.0,0.0
