osmnx_node_id,n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,closeness_networkwide,betweenness_networkwide,EMB000,EMB001,EMB000pooled,EMB001pooled
183111260.0,30.0,60.0,4.0,3846.799999999999,64.11333333333332,2.466666666666667,21.0,1923.4000000000003,30.0,64.11333333333334,1.0427857825206412,0.015405082446410825,0.0,0.047302578,0.80118656,0.24481533,0.34107018
183111264.0,33.0,68.0,4.121212121212121,4629.359999999999,68.07882352941175,2.484848484848485,23.0,2314.6799999999994,34.0,68.07882352941175,1.0659799957535163,0.015648192618160407,0.0006549975072003329,-0.5537617,0.9986657,0.41197652,0.23468658
183111266.0,32.0,66.0,4.125,4823.453999999998,73.08263636363633,2.53125,23.0,2411.7269999999994,33.0,73.08263636363634,1.0631790047626528,0.0156477803640235,0.0,-0.25618652,0.76502156,0.3934548,0.23034261
183111273.0,56.0,126.0,4.5,9831.921999999991,78.03112698412693,2.517857142857143,40.0,4915.960999999999,63.0,78.03112698412697,1.040445607502789,0.016253065296080293,0.004422448326576904,0.9999761,-0.40292275,0.49480778,0.010497792
183111287.0,49.0,105.0,4.285714285714286,7279.526999999998,69.32882857142856,2.7755102040816326,39.0,3881.616999999999,58.0,66.92443103448274,1.0388495344364426,0.01608449172265262,0.004577684723922446,0.9909159,0.99947023,0.55654734,-0.095468216
183111309.0,56.0,127.0,4.535714285714286,9464.160999999996,74.52095275590548,3.0357142857142856,51.0,5341.907,74.0,72.18793243243243,1.0109805552555196,0.016245689791833214,0.0063210373467443995,0.99998385,0.45819643,0.5756209,-0.20186684
183111314.0,36.0,77.0,4.277777777777778,5902.867999999999,76.66062337662336,2.6666666666666665,28.0,3028.524000000001,39.0,77.65446153846156,1.0398342651370096,0.01582774709568309,0.0,0.7246578,0.5397322,0.43883964,0.18603575
183111317.0,38.0,82.0,4.315789473684211,5856.494,71.42065853658536,2.5526315789473686,28.0,2928.2470000000003,41.0,71.42065853658538,1.051840887026407,0.01589867336629522,0.0009527039348583715,-0.08850353,0.9992742,0.5150189,0.21200323
183111320.0,52.0,118.0,4.538461538461538,9916.752,84.04027118644068,3.0576923076923075,45.0,5629.402000000001,68.0,82.78532352941178,1.0079245615357404,0.01648761268065438,0.002523083406080821,0.99979323,0.59414387,0.8420171,-0.5219663
183111341.0,57.0,128.0,4.491228070175438,10125.233999999997,79.10339062499996,2.5789473684210527,42.0,5062.616999999999,64.0,79.10339062499999,1.0319085356242774,0.01627423881620576,0.0004238439292834222,0.9999843,-0.99995506,0.43568435,-0.12976715
183111351.0,57.0,128.0,4.491228070175438,9770.921999999997,76.33532812499996,2.526315789473684,41.0,4885.460999999998,64.0,76.33532812499998,1.040788311306088,0.016243427965362968,0.004065114646219726,0.9999929,-0.989314,0.4218467,-0.011890976
183111362.0,57.0,130.0,4.56140350877193,10381.108999999997,79.85468461538458,2.649122807017544,43.0,5331.832999999999,66.0,80.78534848484847,1.024650762917378,0.01628326340787458,0.0006115192956322203,0.99999905,-0.46892703,0.45330897,-0.2072786
183111388.0,50.0,117.0,4.68,10465.523999999996,89.44892307692304,2.92,42.0,5703.2660000000005,62.0,91.9881612903226,1.0113468497622629,0.016319890109275495,0.0006126241530778849,0.98414636,0.99919707,0.79492414,-0.4168817
183111400.0,34.0,76.0,4.470588235294118,6660.3640000000005,87.63636842105264,2.823529411764706,28.0,3330.182,38.0,87.63636842105261,1.0162748861495312,0.016359958549752824,0.00029249864948339987,0.9999852,0.4628486,0.6891002,-0.43785188
183111404.0,26.0,58.0,4.461538461538462,5146.638,88.73513793103449,2.9615384615384617,23.0,2573.3189999999995,29.0,88.73513793103447,1.0088678731519498,0.016094417070485034,0.0,0.7432872,0.5400041,0.6500221,-0.24840075
183111428.0,56.0,124.0,4.428571428571429,10107.399,81.51128225806451,2.821428571428572,45.0,5384.269000000001,72.0,74.78151388888891,1.0328299304984097,0.01652485204227954,0.0006986477751337966,0.99999744,-0.92626953,0.62662363,-0.61431575
183111431.0,40.0,92.0,4.6,8233.022,89.4893695652174,2.75,33.0,4116.511,46.0,89.48936956521739,1.014412886467439,0.016465797678153454,0.0009088961458236266,0.9999997,-0.39992574,0.64983904,-0.24625663
183111445.0,49.0,116.0,4.73469387755102,10317.560999999996,88.9444913793103,2.857142857142857,40.0,5432.236999999999,60.0,90.53728333333332,1.024182432906707,0.01641701717846116,0.0007879157816647145,0.9999986,-0.31297502,0.7126374,-0.34876752
183111447.0,53.0,112.0,4.226415094339623,9873.038000000002,88.15212500000003,2.943396226415094,45.0,5391.488000000002,67.0,80.46997014925377,1.0066982021548143,0.01692212542253559,0.02700193529971012,0.9999894,-0.991976,0.6215292,-0.5700018
183111459.0,51.0,112.0,4.392156862745098,9640.184999999998,86.07308035714284,2.9019607843137254,43.0,5085.402000000001,64.0,79.45940625000001,1.034955388534696,0.016653595570189347,0.0017187077367051106,0.99999976,-0.99988735,0.56422144,-0.4709044
183111487.0,59.0,129.0,4.372881355932203,10452.342,81.02590697674418,2.457627118644068,41.0,5241.301,65.0,80.6354,1.0369725541955972,0.01639271458880015,0.0007485040337115514,0.99999934,-0.9999805,0.29873404,-0.01740028
183111489.0,39.0,90.0,4.615384615384615,8249.284000000001,91.65871111111112,2.717948717948718,31.0,4124.642000000001,45.0,91.65871111111112,1.0303529287990618,0.016506190507079452,0.0005198545869012705,0.9999871,-0.9991688,0.6770319,-0.49666372
183111495.0,36.0,84.0,4.666666666666667,7372.742000000002,87.77073809523812,2.7777777777777777,29.0,3686.371,42.0,87.7707380952381,1.0325905683261196,0.016235919988151826,0.0,0.6805716,-0.7744343,0.704205,-0.6249342
183111498.0,41.0,88.0,4.2926829268292686,7349.829999999999,83.52079545454545,2.609756097560976,30.0,3686.574,45.0,81.92386666666667,1.0472949763583834,0.016124366231677713,0.0,0.6416806,-0.8600246,0.4955906,-0.6321672
183111502.0,48.0,105.0,4.375,8294.889000000001,78.99894285714286,2.75,37.0,4336.762,60.0,72.27936666666666,1.0406173912332473,0.016124366231677713,0.0,0.63805425,-0.84608096,0.52899516,-0.6625459
183111521.0,52.0,118.0,4.538461538461538,9282.403999999997,78.66444067796607,2.5961538461538463,39.0,4641.201999999999,59.0,78.66444067796608,1.0284104765943574,0.016011450363404008,0.0,0.62519723,-0.79704976,0.3791543,-0.15168536
183111525.0,62.0,133.0,4.290322580645161,10609.632999999998,79.77167669172931,2.629032258064516,46.0,5515.0380000000005,74.0,74.52754054054054,1.0445870534055914,0.016137947512948406,0.00015375427184604655,0.9999631,-0.99799967,0.36855203,-0.28949633
183111528.0,52.0,114.0,4.384615384615385,9193.441,80.6442192982456,2.5961538461538463,38.0,4685.107000000001,60.0,78.08511666666668,1.029329197188375,0.015879507211270117,0.0,0.6582706,-0.8162645,0.34709945,-0.2806635
183111532.0,59.0,113.0,3.830508474576271,7854.425000000003,69.508185840708,2.711864406779661,46.0,4687.929000000002,71.0,66.02716901408454,1.0275350490582442,0.017060543966284043,0.026188502308512333,0.99971014,-0.99855167,0.21324988,-0.23239465
183111539.0,47.0,91.0,3.872340425531915,6500.223000000003,71.431021978022,2.9148936170212765,40.0,3876.0,59.0,65.69491525423729,1.016168207208428,0.016772016502554096,0.004133258834768292,0.98954195,-0.9727308,0.40438846,-0.46094292
183111551.0,30.0,56.0,3.733333333333333,3147.9290000000005,56.21301785714287,3.2,29.0,2166.8710000000005,41.0,52.850512195121965,1.007230719789086,0.016493044239943626,0.0,0.68330485,-0.82095313,0.40680948,-0.5653121
183111569.0,45.0,89.0,3.955555555555556,6115.388999999998,68.71223595505616,2.977777777777778,39.0,3683.583,58.0,63.51005172413792,1.0111802135715182,0.016908111638934162,0.003986700923626692,0.6511235,-0.4791351,0.5403155,-0.6372154
183111592.0,55.0,114.0,4.1454545454545455,8367.53,73.39938596491228,2.872727272727273,45.0,4685.230000000001,69.0,67.90188405797103,1.017714585313655,0.016956315527038933,0.026293886579469353,-0.3030336,0.9960132,0.5303295,-0.6148067
183111594.0,58.0,113.0,3.896551724137931,8204.41,72.6053982300885,2.7758620689655173,46.0,4958.462000000001,72.0,68.8675277777778,1.0267969555733163,0.017069726067137872,0.01203364117837891,0.90397453,-0.9959273,0.23974515,-0.3159758
183111597.0,53.0,102.0,3.849056603773585,6704.317000000002,65.7285980392157,2.792452830188679,42.0,4261.249,67.0,63.60073134328358,1.0119971502116707,0.016942728365799593,0.003987927877091523,0.9999985,-0.92886037,0.29170814,-0.3591166
183111607.0,32.0,60.0,3.75,4166.7840000000015,69.44640000000003,3.125,29.0,2799.9429999999998,44.0,63.63506818181816,1.012695925690597,0.01665809642146803,0.0,0.6890341,-0.82810944,0.6279775,-0.7265608
183111618.0,41.0,76.0,3.707317073170732,5276.4980000000005,69.4276052631579,3.024390243902439,37.0,3451.799,53.0,65.12828301886792,1.0104919507214418,0.01694820018446885,0.003983992005728937,0.99999523,-0.45979404,0.46345782,-0.55728
183111620.0,34.0,63.0,3.7058823529411766,4532.6370000000015,71.94661904761907,3.117647058823529,31.0,3035.7029999999995,46.0,65.99354347826086,1.0116982118220834,0.016663385906439374,0.0,0.7398789,0.5276699,0.5720688,-0.6295541
183111621.0,40.0,88.0,4.4,8502.002999999999,96.61367045454544,3.1,38.0,4872.344,48.0,101.50716666666666,1.0092762272712852,0.01713502002788449,0.00531367999563449,0.999998,0.3258241,0.46012813,-0.33249637
183111645.0,34.0,71.0,4.176470588235294,6459.213999999999,90.97484507042252,2.911764705882353,30.0,3739.459,41.0,91.20631707317072,1.0128940291395014,0.016964306499638274,0.0043116623904652825,0.9994495,-0.85121304,0.4224591,-0.21468955
185426334.0,44.0,101.0,4.590909090909091,10015.681000000002,99.1651584158416,3.0454545454545454,39.0,5670.680000000001,56.0,101.26214285714288,1.0120898218529335,0.01667916808524613,0.008014783867654125,0.99554515,-0.8898916,0.8663896,-0.6293567
185426335.0,40.0,91.0,4.55,8796.49,96.66472527472528,3.1,37.0,5298.219000000001,53.0,99.96639622641511,1.0069316196814857,0.01660941714081805,0.004075652447912659,0.99975693,-0.9988377,0.792306,-0.52542377
185426337.0,46.0,106.0,4.608695652173913,9388.840000000002,88.57396226415096,2.9782608695652173,40.0,5570.428,61.0,91.31849180327868,1.0113299379383855,0.016448055925099726,0.0009302687308692704,0.99869084,-0.99988794,0.7161174,-0.44394007
185426339.0,36.0,76.0,4.222222222222222,7166.519000000003,94.29630263157898,2.861111111111111,29.0,4232.384,44.0,96.19054545454546,1.0223435680337043,0.016576484147221716,0.0009226646418581735,0.99999934,-0.60238886,0.8564256,-0.510289
185426341.0,52.0,122.0,4.6923076923076925,9558.000999999998,78.34427049180327,3.2115384615384617,50.0,5586.8,73.0,76.53150684931506,1.0052938500018462,0.01637443221641881,0.005938408744085453,0.9999977,-0.95037484,0.70682144,-0.51439226
185426344.0,50.0,116.0,4.64,9697.188999999997,83.5964568965517,3.16,47.0,5688.572999999999,69.0,82.44308695652171,1.0081189973720142,0.016455968663449904,0.005537703016159205,0.99964136,-0.9998328,0.6774304,-0.45226982
185426347.0,45.0,104.0,4.622222222222222,9299.371999999998,89.41703846153844,3.111111111111111,42.0,5559.430999999999,60.0,92.65718333333332,1.007955422905216,0.016490921135657546,0.005991733598495814,0.9994475,-0.99905205,0.6797288,-0.40837684
185426351.0,41.0,94.0,4.585365853658536,8980.182,95.5338510638298,3.1463414634146343,38.0,5430.978000000001,55.0,98.74505454545456,1.0067434567865543,0.016546509613041195,0.006635320006737001,0.99999917,-0.9999923,0.86124456,-0.688899
185426353.0,35.0,77.0,4.4,7267.263000000003,94.380038961039,3.085714285714286,31.0,4417.777,45.0,98.17282222222222,1.0084060548198663,0.01633737672604383,0.0012291366032576698,0.9978154,-0.99950653,0.84169954,-0.5895473
185426354.0,29.0,63.0,4.344827586206897,6018.727000000003,95.53534920634924,3.034482758620689,25.0,3638.466,37.0,98.33691891891893,1.0099891266376149,0.01607256186734085,0.0,0.6478654,-0.80864036,0.804605,-0.56969017
185426355.0,45.0,105.0,4.666666666666667,9562.428000000002,91.07074285714287,3.066666666666667,39.0,5369.107999999999,57.0,94.19487719298245,1.0081770296236652,0.016610113873782556,0.005098485202260478,0.9999934,-0.6051881,0.9103935,-0.49389726
185426356.0,48.0,111.0,4.625,9546.444,86.00399999999999,3.0,43.0,5726.32,64.0,89.47375,1.0109154518537349,0.01647513989225548,0.0012797687059910212,0.99966365,-0.999816,0.68034333,-0.3946596
185426357.0,57.0,131.0,4.596491228070176,9684.708999999995,73.92907633587782,3.1052631578947367,54.0,5452.180999999999,76.0,71.73922368421051,1.0195059631146557,0.016208289178759817,0.01000751439681994,0.999998,0.37843502,0.54055053,-0.10895163
185426360.0,52.0,123.0,4.730769230769231,10772.632999999996,87.58238211382111,3.230769230769231,50.0,6248.280000000001,74.0,84.43621621621622,1.017751816652449,0.016314897896454808,0.0037015141069128257,0.99996763,-0.9634754,0.73333687,-0.7689975
185426363.0,53.0,124.0,4.679245283018868,10721.951999999996,86.46735483870965,3.207547169811321,51.0,6282.4710000000005,74.0,84.89825675675677,1.0114815568122395,0.016399956641110557,0.0026208127793178886,0.9997481,-0.99970037,0.72466564,-0.600326
185426366.0,49.0,114.0,4.653061224489796,9839.563999999998,86.31196491228069,3.020408163265306,44.0,5817.792,65.0,89.5044923076923,1.0110941942942748,0.016426779053090042,0.002452123857580761,0.99921745,-0.9998824,0.68228537,-0.5144015
185426369.0,37.0,80.0,4.324324324324325,7280.667000000003,91.00833750000004,2.972972972972973,31.0,4422.499000000001,47.0,94.09572340425534,1.0082364359349612,0.01645924369758379,0.0005711898356682821,0.9954136,-0.9513578,0.84453017,-0.5880959
185426372.0,30.0,62.0,4.133333333333334,5712.581000000003,92.1384032258065,2.966666666666667,25.0,3519.59,37.0,95.12405405405406,1.0102525012520365,0.016800610790923726,0.0011593223630216958,0.99999225,-0.94733226,0.83746946,-0.53353566
185426376.0,25.0,51.0,4.08,4843.247,94.9656274509804,3.0,21.0,2890.863,30.0,96.3621,1.012275697128896,0.01697953879892093,0.041182209398782185,0.99271995,-0.98626065,0.84980613,-0.71215194
185426379.0,35.0,75.0,4.285714285714286,7237.737000000004,96.50316000000004,2.942857142857143,29.0,4323.081000000001,44.0,98.25184090909092,1.021501893806859,0.016714413366741423,0.0008245564317267283,0.9977788,0.04530156,0.8931851,-0.53383654
185426382.0,33.0,67.0,4.0606060606060606,6239.294000000004,93.12379104477618,2.8181818181818183,26.0,3685.981,39.0,94.51233333333332,1.0257410259320634,0.016305960301317854,0.0006960724164888369,0.9971298,-0.009513039,0.86544234,-0.49794355
185426386.0,39.0,87.0,4.461538461538462,7549.655999999999,86.77765517241379,2.9743589743589745,34.0,4496.635,50.0,89.93270000000001,1.014214697119844,0.016497771150370908,0.0014624425524496004,0.9999786,-0.9943142,0.64920074,-0.469403
185426388.0,35.0,78.0,4.457142857142857,6662.723999999999,85.41953846153845,3.0,31.0,3890.753,44.0,88.42620454545454,1.0072013644448337,0.016463764556275042,0.0022836405916849436,0.9999482,-0.99847126,0.59968,-0.39255267
185426395.0,47.0,109.0,4.638297872340425,9390.124000000002,86.14792660550461,3.0,42.0,5648.159999999999,63.0,89.65333333333332,1.011048773272458,0.016379768916357725,0.00024211309747333593,0.99991,-0.9993335,0.6861748,-0.42324618
185426396.0,43.0,96.0,4.465116279069767,7954.77,82.8621875,3.0,38.0,4853.393,56.0,86.66773214285715,1.0074880846531409,0.016113589187972763,0.0,0.6438435,-0.80354303,0.6194377,-0.44014952
185426416.0,37.0,68.0,3.675675675675676,4147.002,60.98532352941177,2.675675675675676,29.0,2448.5660000000007,44.0,55.64922727272729,1.1048803909730414,0.016532295010089168,0.03492158626201142,0.5442233,0.966172,0.19587687,0.077055424
185426423.0,31.0,56.0,3.612903225806452,3516.804,62.80007142857143,2.838709677419355,27.0,2133.467,38.0,56.14386842105264,1.1208967618417676,0.016261175971447814,0.0,0.78677154,0.37607652,0.11424532,-0.006602468
185426425.0,45.0,83.0,3.688888888888889,6671.595000000002,80.38066265060243,2.6222222222222222,34.0,3917.678,53.0,73.91845283018867,1.0722012130174632,0.016438847796498825,0.0008787563006690416,-0.9317974,0.5372984,0.29846132,-0.05722964
185426430.0,33.0,59.0,3.575757575757576,3953.833,67.01411864406779,2.8484848484848486,28.0,2558.797,41.0,62.40968292682927,1.015982120230884,0.01550104291955303,0.0,0.5768888,0.6961248,0.042210117,-0.5425522
185426434.0,40.0,73.0,3.65,5191.797000000001,71.12050684931509,2.725,32.0,3177.7789999999995,48.0,66.20372916666666,1.0806060360698615,0.01651733225765495,0.11586114221780901,-0.7292491,0.14953175,0.22071345,0.050375666
185426437.0,41.0,75.0,3.658536585365854,5313.937000000003,70.85249333333337,2.731707317073171,33.0,3238.849,49.0,66.09895918367347,1.0811887808835945,0.016446089278890085,0.00101623337731687,0.89345944,0.52540106,0.22926232,-0.019540185
185426442.0,32.0,58.0,3.625,3959.694,68.27058620689655,2.84375,28.0,2354.9120000000003,39.0,60.38235897435898,1.1117148223898916,0.016177767361128394,0.0,0.69295466,0.59000105,0.15749031,-0.05091176
185426452.0,17.0,32.0,3.764705882352941,2843.5760000000005,88.86175000000001,2.176470588235294,10.0,1421.788,16.0,88.86175,1.071210444114643,0.016653192310762448,0.02910861354885933,0.997178,0.9984443,0.79781604,0.82471186
185426491.0,33.0,56.0,3.393939393939394,4092.480999999998,73.08001785714282,2.515151515151515,25.0,2383.48,35.0,68.09942857142856,1.0862691505968454,0.016739830017287384,0.030297241294188513,0.9998804,0.9438768,-0.21704085,0.24867666
185426503.0,29.0,48.0,3.310344827586207,2883.7819999999983,60.07879166666663,2.586206896551724,23.0,1964.596,33.0,59.53321212121212,1.0280700219999053,0.016794521492893604,0.029997648349343112,0.9542134,0.99967444,-0.23416375,0.23568426
185426519.0,32.0,64.0,4.0,4007.1799999999976,62.61218749999996,2.4375,21.0,2068.836,34.0,60.848117647058814,1.032487223364767,0.016220079161752395,0.0018609739438031092,0.9980437,0.99903065,0.26341578,-0.05187373
185426544.0,46.0,87.0,3.782608695652174,6537.195000000002,75.14017241379314,2.630434782608696,35.0,3850.477999999999,55.0,70.00869090909089,1.072846975260952,0.016049149397463443,0.001741256586465708,0.9999975,-0.9250589,0.21380064,-0.14424609
185426553.0,31.0,56.0,3.612903225806452,3129.008,55.875142857142855,2.677419354838709,24.0,1939.5690000000009,38.0,51.04128947368423,1.0200972625900355,0.01554613368385631,0.0,0.6311506,-0.8246864,0.12752166,-0.42184925
185426555.0,30.0,54.0,3.6,3046.158,56.41033333333333,2.6666666666666665,23.0,1856.7190000000005,36.0,51.57552777777779,1.020954203047118,0.01554613368385631,0.0,0.64339244,-0.83115053,0.16503264,-0.41200376
185426569.0,39.0,71.0,3.641025641025641,4583.572999999999,64.55736619718309,2.717948717948718,31.0,2873.6669999999995,47.0,61.141851063829776,1.016350068399253,0.015793751922432316,0.0004028904233140478,0.999982,-0.99846405,0.034878626,-0.4144784
185426579.0,23.0,46.0,4.0,2942.563999999999,63.968782608695626,2.4782608695652173,15.0,1536.528,25.0,61.46112,1.0194888534724382,0.015719992316253917,0.0004994149286821545,0.9989644,-0.90758735,0.58941233,-0.16559021
185426588.0,20.0,40.0,4.0,2537.94,63.44849999999999,2.6,14.0,1334.2159999999997,22.0,60.6461818181818,1.022440391593472,0.015236945480587762,0.0,-0.86964506,0.07113854,0.5200972,-0.3713722
185426591.0,41.0,75.0,3.658536585365854,4585.106999999999,61.13475999999999,2.731707317073171,33.0,2874.434,49.0,58.661918367346935,1.0168387451455754,0.01597299075260966,0.0017223678215989623,0.99999857,-0.3327647,0.056646463,-0.2544977
185426594.0,41.0,77.0,3.7560975609756095,6062.543000000002,78.7343246753247,2.731707317073171,33.0,3613.152,50.0,72.26303999999999,1.0779078283863703,0.015747215460474428,0.00029821586939073237,0.9073503,0.99900395,0.25655833,-0.21723379
185426599.0,34.0,61.0,3.588235294117647,4171.529,68.38572131147541,2.8529411764705883,29.0,2667.645,42.0,63.51535714285714,1.0153713639522128,0.01550104291955303,0.0,0.58139575,0.67909145,0.061137985,-0.49063358
185426613.0,14.0,26.0,3.7142857142857135,2111.0800000000004,81.19538461538463,2.142857142857143,8.0,1055.54,13.0,81.19538461538461,1.0901664098607986,0.016112397042896288,0.0005963524922897125,0.8983458,0.99965566,0.76871055,0.8211425
185426619.0,11.0,20.0,3.636363636363636,1327.4840000000002,66.3742,2.272727272727273,7.0,663.7419999999998,10.0,66.37419999999999,1.004466596898271,0.015854844864267432,0.00029821586939073237,0.9045127,0.9990405,0.72419447,0.8267101
185426620.0,11.0,20.0,3.636363636363636,1327.4840000000002,66.3742,2.272727272727273,7.0,663.7419999999998,10.0,66.37419999999999,1.004466596898271,0.015605322393561012,0.0,0.5451282,0.7093097,0.72419447,0.8267101
185426621.0,11.0,20.0,3.636363636363636,1327.4840000000002,66.3742,2.272727272727273,7.0,663.7419999999998,10.0,66.37419999999999,1.004466596898271,0.015605322393561012,0.0,0.5451282,0.7093097,0.72419447,0.8267101
185426624.0,14.0,26.0,3.7142857142857135,2111.0800000000004,81.19538461538463,2.142857142857143,8.0,1055.54,13.0,81.19538461538461,1.0901664098607986,0.015854767914503118,0.0,0.61975884,0.6479788,0.76871055,0.8211425
185426627.0,14.0,26.0,3.7142857142857135,2111.08,81.19538461538461,2.142857142857143,8.0,1055.54,13.0,81.19538461538461,1.0901664098607986,0.016112238103547213,0.0,0.617761,0.64883065,0.76871055,0.82114244
185426630.0,14.0,26.0,3.7142857142857135,2111.08,81.19538461538461,2.142857142857143,8.0,1055.54,13.0,81.19538461538461,1.0901664098607986,0.016378372828169303,0.0008943985477695475,0.9835975,0.99952126,0.76871055,0.82114244
185426637.0,20.0,37.0,3.7,3743.29,101.17000000000002,2.3,13.0,1914.998,19.0,100.78936842105264,1.129313927875645,0.01668828515511375,0.028751896954302365,0.9999996,0.37732807,0.73893785,0.6914024
185426651.0,21.0,39.0,3.7142857142857135,3212.3869999999997,82.36889743589742,2.7142857142857144,17.0,1841.882,22.0,83.72190909090908,1.0366972130010037,0.01614648235339288,0.0,0.7411789,0.5269995,0.5799621,0.32565886
185426652.0,16.0,30.0,3.75,2816.2960000000003,93.87653333333334,2.25,10.0,1408.148,15.0,93.87653333333331,1.0719497931635178,0.01662596448955117,0.02861740084232319,0.9990801,0.998988,0.79010415,0.8156824
185426663.0,9.0,16.0,3.555555555555556,1483.416,92.7135,2.333333333333333,6.0,741.708,8.0,92.7135,1.083868999673977,0.016351789983950215,0.0,0.73671204,0.5551634,0.37098375,0.78144306
185426665.0,33.0,69.0,4.181818181818182,6500.402999999999,94.20873913043478,3.1515151515151514,32.0,3531.4850000000006,39.0,90.55089743589744,1.0130530075107238,0.016493169145455594,0.007485230607734313,0.99999917,-0.70134366,0.6119286,-0.43807104
185426686.0,19.0,37.0,3.8947368421052633,3206.032,86.64951351351351,2.789473684210526,15.0,1878.803,21.0,89.46680952380952,1.0147921744098891,0.016106041913828504,0.0,0.7041218,0.5829897,0.82565224,-0.40729466
185426692.0,24.0,50.0,4.166666666666667,4498.627,89.97254000000001,2.958333333333333,21.0,2606.688,28.0,93.096,1.0106320946356238,0.01634019604420804,0.00028620866221083346,0.99999857,-0.9145077,0.8055148,-0.33354184
185426703.0,15.0,31.0,4.133333333333334,3177.945,102.51435483870966,2.933333333333333,13.0,1745.714,17.0,102.6890588235294,1.0158941928951088,0.016075290521152936,0.0,0.68384624,-0.8045914,0.7963214,-0.37441078
185426710.0,27.0,55.0,4.074074074074074,5012.354000000001,91.13370909090912,2.851851851851852,22.0,2977.9570000000003,32.0,93.06115625,1.0214691227255646,0.016371970296849354,0.00030354202610590006,0.9999814,0.3797055,0.8948754,-0.439283
185426713.0,35.0,76.0,4.342857142857143,6913.563000000002,90.96793421052634,2.914285714285714,29.0,4105.905999999999,44.0,93.31604545454545,1.0154797787429433,0.016532044014342544,0.0007874444810291694,0.9999907,-0.50941837,0.8693673,-0.49632362
185426731.0,36.0,78.0,4.333333333333333,7359.282000000004,94.34976923076928,3.0,31.0,4502.525000000001,46.0,97.88097826086958,1.0082101920241358,0.01619065636727559,0.0001550147696817871,0.9854641,-0.97646034,0.7871417,-0.4653502
185426733.0,26.0,56.0,4.307692307692308,5139.778000000002,91.78175000000005,3.0,22.0,3117.36,33.0,94.46545454545456,1.0114819636901624,0.015930538707929542,0.0,0.6788422,-0.8120816,0.85478354,-0.73281455
185426735.0,41.0,94.0,4.585365853658536,8237.913999999999,87.6373829787234,3.097560975609756,38.0,4917.854,54.0,91.07137037037036,1.0129574993913684,0.016229043770266963,0.0011598277618636102,0.9985227,-0.66092193,0.6558266,-0.55901784
185426737.0,45.0,105.0,4.666666666666667,10167.496,96.83329523809525,3.2,43.0,5636.56,62.0,90.91225806451612,1.022325211584719,0.01629040905421888,0.005226809656940073,0.9999613,-0.25153032,0.7462278,-0.6826954
187022055.0,14.0,32.0,4.571428571428571,2852.71,89.1471875,2.7142857142857144,11.0,1426.3550000000002,16.0,89.14718750000002,1.013728139366786,0.014006607954242701,0.0,0.63874817,0.6351072,0.91668963,-0.15414685
187022074.0,16.0,40.0,5.0,4199.764,104.9941,2.8125,13.0,2099.882,20.0,104.9941,1.027225066033124,0.013838410524535666,0.0,0.6511375,0.63558924,0.9233079,-0.31057447
187219369.0,31.0,70.0,4.516129032258065,8346.038,119.22911428571427,3.032258064516129,28.0,4173.018999999999,35.0,119.22911428571426,1.01218073734348,0.01801002932034487,0.003253674605973599,0.99999917,-0.9769113,0.77085733,-0.17044206
187219494.0,78.0,158.0,4.051282051282051,10532.647,66.66232278481013,2.6923076923076925,62.0,5936.981,94.0,63.15937234042553,1.019292290578996,0.017706796483054538,0.00211455959477428,0.9980659,0.42517474,0.31325677,-0.404494
187219495.0,70.0,142.0,4.057142857142857,9399.818,66.19590140845071,2.7142857142857144,57.0,5273.021999999998,85.0,62.03555294117645,1.0123064454721402,0.017624496941666984,0.004192069847422488,0.99151313,0.99890494,0.31507584,-0.16176006
187219496.0,82.0,152.0,3.707317073170732,10233.591000000004,67.3262565789474,2.756097560975609,68.0,6493.811,100.0,64.93811,1.0303899456269423,0.018153044298485427,0.01051619693174139,0.958303,-0.98837286,0.26008722,-0.4210083
187219519.0,44.0,74.0,3.363636363636364,5905.843999999998,79.80870270270267,2.840909090909091,36.0,4423.651999999999,52.0,85.07023076923075,1.0201402719295605,0.017167189316587436,0.01682927109618109,-0.8197335,-0.48343968,0.17800756,-0.32755563
187219524.0,66.0,135.0,4.090909090909091,9532.777999999998,70.61317037037036,2.8484848484848486,57.0,5364.145,82.0,65.41640243902438,1.0487507592950314,0.018138832033138312,0.021409232625908187,0.99998164,-0.9979109,0.37054983,-0.28777164
187219531.0,65.0,125.0,3.8461538461538463,8793.664,70.34931200000001,2.923076923076923,59.0,5230.758999999999,81.0,64.57727160493826,1.047843549711,0.018157887599216785,0.012250836918986045,0.9999959,-0.99473536,0.25476462,-0.36280674
187219535.0,71.0,137.0,3.859154929577465,9499.201,69.33723357664235,2.887323943661972,63.0,5898.182,91.0,64.81518681318681,1.0501784308943387,0.018022051672047016,0.0037345509841515277,0.99999774,-0.9826786,0.28140983,-0.4068983
187219571.0,48.0,102.0,4.25,9709.786,95.19398039215686,2.958333333333333,42.0,5655.167999999999,64.0,88.36199999999998,1.1310818699204137,0.01819350959248529,0.012626044743519358,0.99999994,-0.9999812,0.7812872,-0.52040935
187219574.0,39.0,73.0,3.743589743589744,6044.469999999999,82.80095890410958,2.871794871794872,33.0,3869.694,48.0,80.618625,1.0720082467791867,0.017904066487937464,0.0,0.6627079,-0.7379566,0.21441154,-0.43918815
