closeness_egograph,betweenness_egograph,node_id
0.016503959791479318,0.0039052286680062768,1026446695
0.015305873168343297,0.0,1026446698
0.015849613981257903,0.0006380680443856796,1026446725
0.016037980503275696,0.0010410581417113118,1026446753
0.016834029206844396,0.011786482860958,1026446767
0.016463785299881156,0.0016039902067698278,1026446779
0.015614739647629912,0.0008891588652556956,1026446798
0.016351114753492938,0.0008211126697659775,1026446832
0.016279692934968712,0.001466944233196025,1026446844
0.015766082433469483,0.00029821586939073237,1027172713
0.016020735743530603,0.0005843088305409892,1027172725
0.015519324274952345,0.0,1027172730
0.015845750729746342,0.0003109742524412292,1027172737
0.016281072250231596,0.001887849539129595,1027172740
0.01564066303710629,0.00030527378858963294,1027172741
0.015519324274952345,0.0,1027172742
0.015808330705690238,9.730603401635514e-05,1027172743
0.0160971333207159,0.0012577059762210962,1027172744
0.015691317876561393,0.0005408027429990786,1027172750
0.01563995166049985,2.2095700122455505e-05,1027172751
0.015188665310207223,0.0,1027299784
0.01623700942515368,0.00030298054498778917,1027299786
0.015604278803605912,0.0007275589546389782,1027299809
0.015595358082081906,6.51401208627137e-05,1027299827
0.01599402765397909,0.0001604102373880221,1027299829
0.01548223590015649,0.0003966830789509974,1027299835
0.015590129585690941,0.0007782015436339574,1027299874
0.015424940449687152,0.00029821586939073237,1027299876
0.01607875210324342,0.005712777081327852,1027299880
0.01566860759537576,0.0011192063750603196,1027299884
0.015773961782430908,4.922467721155881e-05,1027299898
0.016171280517582005,0.0008044061141972931,1027308775
0.01533153581341672,0.0,1027308799
0.016073510859246416,0.0011881579548617782,1027308826
0.016426056317928022,0.0033357392192789022,1027308828
0.01559627017187862,0.00029821586939073237,1027308831
0.01622573880669542,0.0,1027308852
0.01580443020427699,0.0005152021828257501,1027308855
0.01649427255964865,0.004196089938866202,1027308857
0.01643725552609487,0.004385363373121588,1027308873
0.016492024249071556,0.0033019902554695577,1027308875
0.016016297833956045,6.051262629254154e-05,1027308876
0.01656669061136607,0.0004824974113616843,1027308887
0.01535475820680558,0.0,1027308890
0.016609332692309346,0.0004941879345614493,1027308892
0.016451120690206822,0.0013093578373186167,1027308894
0.016702513185559098,0.007378216295341537,1027308901
0.016087283845969826,0.00047513752590294043,1027308905
0.01570640657084898,0.0,1027308912
0.016424177504106217,0.0005718324725805418,1027308915
0.0165876999721033,0.007651523369192514,1027308922
0.016426448651981722,0.0032872784706923855,1027308925
0.01540419258071915,0.0004543237134633777,1027308929
0.015820695004878527,0.0004514225168803097,1027308939
0.016482122327842692,0.012625406378404879,1027308944
0.0162025613354715,0.0010192122527476338,1027308959
0.016699652833561937,0.008273932997515044,1027308962
0.016272637743149302,0.002317664162031381,1027308979
0.01597652561548919,0.0006237497445830295,1027308986
0.01535475820680558,0.0,1027308995
0.01618824939546224,0.0001574534451362093,1027308999
0.01583052749970243,0.00029821586939073237,1027309003
0.015970589500744176,5.357534799445123e-05,1027309007
0.015581763847413894,0.0,1027309013
0.015572312082401549,0.00029821586939073237,1027309018
0.016495667653048843,0.003544330998252226,1027309026
0.015581763847413894,0.0,1027309036
0.01618263591006006,0.0,1027309038
0.016209817287659533,0.002015755964175912,1027309056
0.01600056897031844,0.0,1027309067
0.01533153581341672,0.0,1027309073
0.016262997434932102,0.00033650609179258057,1027309074
0.01565143519196857,0.000397517293591763,1027309087
0.01595919827965062,0.00014911359515906277,1027309088
0.015845424073456897,0.0006594147268272463,1027309096
0.01617368244558447,0.00015657673502698149,1027309105
0.01691056237530817,0.02268703352098557,1028004715
0.017681231686162098,0.03263400972864625,1028004776
0.017571716072143327,0.030174874283494527,1028004877
0.016583889519544703,0.03406909457943349,1028004906
0.017847016250468646,0.015020313162377117,1028004910
0.01679912044830064,0.00022753719433297838,1028004924
0.0165466981887147,0.00042596544505832965,1028004946
0.015434943358211039,0.0,1028019474
0.015678853885197828,0.0,1028019486
0.015678929136863626,0.0,1028019499
0.01666631887523293,0.01687432792974117,1028019515
0.016454455954919636,0.00010182334441249217,1028019522
0.015434943358211039,0.0,1028019531
0.016704498931308185,0.006575319163191,10301545
0.016931948900818644,0.0063126809037565585,10301546
0.01664776082422956,0.0063126073177285046,10301547
0.016555209519653433,0.0035528858122993666,10301550
0.01628346632267502,0.0035528122262713123,10301551
0.016990599884307508,0.0065753927492190585,10301552
0.0175540354158458,0.0445644888667275,10301563
0.017609462339091823,0.026681073055918873,10301564
0.01801420055009771,0.04658880468785212,10301572
0.012409446148828688,0.0024817891750629675,10301588
0.015658224580651876,0.0010180803661191682,1033348363
0.016041248799111667,0.0,1033348369
0.01541487775886606,0.00029821586939073237,1033348386
0.015713867319849025,0.0012448410229353591,1033348388
0.01630502435469665,0.00597806363308628,1033348389
0.015466695847196085,0.00021044908233358258,1033348390
0.015229149630049982,0.0,1033348395
0.015849671655995927,0.0013012585319466955,1033348424
0.015178908436097701,0.0,1033348426
0.015178908436097701,0.0,1033348428
0.015231191051982701,0.0,1033348429
0.015600310709441251,0.0,1033348430
0.015231191051982701,0.0,1033348432
0.015468801454931607,0.00029821586939073237,1033348458
0.015370218659603242,0.00015466427281452026,1033356590
0.015135604224851766,0.0,1033356591
0.015804296397698564,0.013569085160322928,10372881
0.015222815831012345,0.0070748891651418976,10372887
0.015017147495362076,0.006798576302900122,10372890
0.015064480659514707,0.006199662035521342,10372891
0.016776969316843113,0.001911668379184564,1038142726
0.015481318757159704,0.0,1038156150
0.017905612122499553,0.017161601648226756,1038769940
0.018234282917639705,0.026917974197382316,1038769952
0.01613099470408032,0.0019752171238167195,1038787644
0.016314347921059114,0.0,1038788010
0.016587257785605686,0.002235940524644357,1038788016
0.01589946651151778,0.0,1038788247
0.01705871763934989,0.0035213477062225242,1038794718
0.01793392228430626,0.0007229318100051088,10389694
0.017764473736620018,0.0014480460996869754,10389699
0.01810457742653523,0.0012139491533087288,10389704
0.018321311159003963,0.002798186315965757,10389705
0.01834312092714582,0.0038751099503355458,10389712
0.014782917350294512,0.0030861408278074344,10390268
0.01589784161607379,0.0028149444813745047,10390270
0.016147060975232996,0.06452152077507427,10390274
0.016401665216521432,0.06541299084111066,10390275
0.01637701802896709,0.06170694151633257,10390276
0.014371299825155488,0.0012617965993385165,10390277
0.015065522773051895,0.0014735523354372265,10390279
0.015032090858920148,0.013275276444588232,10392210
0.01482972565211424,0.008489874782485777,10392211
0.017676089324952318,0.00020196156485080874,1039239394
0.01746485586876041,0.0072456010763204395,1039253725
0.016198544213003225,0.002742453534611774,1039271601
0.01624560900147,0.0007679728027542728,1039272008
0.01671466993067539,0.0,1039272643
0.01606345329392677,0.0,1039273242
0.017386797401385646,0.009989174074192126,1039362163
0.017314066549478306,0.008677034435449992,1039362208
0.016401624041843758,0.006098910123883695,1039362214
0.016570009869532335,0.015573033766799239,1039362277
0.01740878002683784,0.0,1039368825
0.017719882960579178,0.007877192681086175,1039368828
0.016799379619328248,0.0,1039369954
0.017088902123367385,0.0009630314486752828,1039369956
0.015481373782675284,0.00027737586413162764,1039370509
0.01734327450426698,0.0008772877598586864,1039381848
0.016711249725708543,0.00030284956810737885,1039391119
0.01743200424365175,0.0,1039391511
0.01774394522271913,0.0012049257619474439,1039391512
0.018140292551482626,0.001192354035830237,1039391547
0.018525498905542462,0.0004010485733768944,1039392604
0.017729957100381923,0.0005275626944353043,1039392701
0.01724091791707707,0.0,1039520862
0.01738945830353376,0.0,1039522750
0.017699864887632377,0.0002775747557452029,1039522753
0.018084632310824068,0.00029821586939073237,1039537489
0.017760707022920822,0.0,1039537492
0.01764820533003118,0.013757421526419844,1043059266
0.01733973029323086,0.00035387667345189504,1043059267
0.017041720392121654,0.0,1043060384
0.017556252397280602,0.0003117836412123459,1043061029
0.017586851952129456,0.00537763779498817,1043061423
0.017236164863317707,0.0,1043975639
0.017541074930060175,0.0103722369979215,1043975640
0.018206107992799984,0.0015926468631047887,1044781495
0.01289585840372377,0.0008943985477695475,1045597720
0.012569026114473398,0.0,1045597807
0.013230636861639722,0.00029821586939073237,1045597869
0.01691936462269506,0.0031882717748759008,1045597905
0.016156504354769535,0.0003197244959488111,1045598329
0.018243957155157704,0.024057900339460724,1045598371
0.016336171662244384,0.0023675853035950716,1045598460
0.012569074474923699,0.00029821586939073237,1045598473
0.01725863416792499,0.007412807144063092,1045598535
0.018066129745569693,0.0004948505099431807,1045598704
0.01696346962615134,0.0025188289924349605,1045598712
0.018020113100820783,0.03414855951121904,1045598735
0.016708087282053072,0.0004553404679325157,1045598743
0.012730394483665235,0.0005963524922897125,1045598753
0.017269696795474174,0.00886555476329387,1045598802
0.013056424118760537,0.0,1045598806
0.01820567677341043,0.024289850294947696,1045598887
0.017518545760617642,0.011853498736433578,1045598923
0.013056424118760537,0.0,1045599045
0.018353607038952374,0.03414863309724711,1045599092
0.01663407054514951,0.00029821586939073237,1045599109
0.012730295264460456,0.0,1045599179
0.016025294032622647,0.0,1045599300
0.01689696101160223,0.003671275698408854,1045599321
0.01822202666169901,0.023459308432323897,1045599373
0.012411744652802911,0.0,1045599544
0.017476839009867115,0.01631902309364967,1045599557
0.012411744652802911,0.0,1045599608
0.015635254455677296,0.0,1045599620
0.01169683964443396,0.005799897898820026,1052621579
0.011977268742804062,0.009499435459313685,1052621651
0.011834557204025932,0.0013380600318439574,1052621669
0.017705308970596356,0.004990262311926329,10531153
0.01875324441006736,0.006532703160939308,10531422
0.017759910422781976,0.011739442899672093,10531425
0.018432701679112283,0.013500664509508492,10531432
0.01811278371469733,0.014900986205584547,10531439
0.018059862471285985,0.01431104402637535,10537221
0.01754691656095027,0.00045478398009947873,10537223
0.017431632168407624,0.0007162051395732476,10537224
0.017268806699033114,0.0008007510107450144,10537225
0.016973297083634528,0.0008006774247169585,10537226
0.01751230053249291,0.007193369700566195,10537227
0.01777056180415791,0.0007573973243450803,10537228
0.017457785823204317,0.0007573237383170179,10537229
0.017726036682607593,0.007906721701405847,10537231
0.01785511264595116,0.009646422473068274,10537232
0.018073426233759352,0.02155248663246347,10537237
0.01758836697439924,0.002545779296117271,10537243
0.017553139348225912,0.010944504422562897,10537245
0.017247266989637848,0.007140147337661632,10537249
0.01744338345927134,0.018023011737745658,10537251
0.01730507811348571,0.020370990024032767,10537254
0.01711789288679045,0.013085920768264958,10537255
0.016780912124395614,0.007929803913157441,10537263
0.01685415719031747,0.011165596960957884,10537264
0.016975347741733315,0.02244615613252661,10537265
0.01709874124650209,0.02734554657054128,10537266
0.017087918833807655,0.02739668941377498,10537267
0.01711995620493748,0.02723818771333834,10537271
0.017018282502809096,0.007097976588406384,10537273
0.016789881907713033,0.026227369557909896,10537275
0.016936886871085594,0.0409081541609257,10537287
0.016347903057061294,0.04574806442086734,10537298
0.016519796321846067,0.0434422711299191,10537421
0.015612929907118352,0.04725749745516085,10537430
0.015663893164691793,0.04159809147672248,10537434
0.015781334386099022,0.04220982576029098,10537435
0.016260265392700687,0.06566825500321287,10537437
0.01600846876277867,0.05494048862368324,10537438
0.0161013185365024,0.06316825477695323,10537439
0.01625737245261544,0.04599442225700305,10537674
0.01803040721083839,0.006716642132144947,1055540486
0.017404443964533528,0.0,1055540999
0.01771539055866538,0.005418058294395023,1055541000
0.018291535296770276,0.021607890451753698,1074587638
0.015243415521131537,0.0005150420399453564,1074587643
0.015045937806817242,0.0015391212830664937,1074587651
0.017084790937887343,0.03194601654014747,1074587710
0.01888542918777289,0.08727261389113966,1074587713
0.017827445470547827,0.0,1074587746
0.015726803470359305,0.0007773473314062428,1074587766
0.018424021167912436,0.022290798036368804,1074587806
0.018159830690754365,0.002613731969796421,1074587883
0.016640446649709557,0.10222350604912907,1074587888
0.018467949387213838,0.04313921922104078,1074587940
0.01835768104578037,0.00798663026177843,1074587965
0.013615743181973831,0.0,1078757610
0.014313603992775127,0.00016776514040703607,1078763185
0.016152689736916154,0.004533059776493076,1078772750
0.015894438149958678,0.0016896228664800637,1078772752
0.015894902173162598,0.0025695354680895415,1078773340
0.015046024430460577,6.095172098455251e-05,1078773886
0.015044655893505086,0.0,1078774586
0.015276437661289688,0.00026919493016214387,1078774587
0.014925089523421824,0.00044727285991282933,1078774590
0.01538764892576338,0.0008702311758425808,1078774594
0.015507536793601359,0.000654437417697052,1078774597
0.015269350724059876,0.0002133208411912551,1078775821
0.015753043628146973,0.0012516289428785498,1078775824
0.015515491378438516,0.0001871013903012249,1078775829
0.01541482320502871,0.0006866239641412948,1078775940
0.01565113524435509,0.00103307908877551,1078775941
0.015618304383972603,0.0,1078785278
0.015735060441773207,0.00014918152072342176,1078785294
0.015854729439901058,0.0002031475270696133,1078785296
0.015734473077225676,0.00014987417279776019,1078785308
0.015489264821380841,0.0,1078788699
0.01612520195500229,0.013044933755310194,1078789879
0.015507279142574801,0.0003401899152398881,1078792127
0.015376766212934052,0.0001972560014018703,1078793914
0.015383627228200823,0.0001503971283002922,1078793920
0.015403629657557169,0.00025632196899968025,1078798305
0.01530124903747673,0.0003312348749130054,1078798313
0.015286892626452565,0.00020386148496294942,1078798317
0.01543011337692759,0.0004269897558826451,1078798323
0.01566791246113511,0.0005228260202026991,1078798326
0.015181765390099902,0.000572813138737415,1078803984
0.014952826023996888,0.0,1078804014
0.015065991771183914,0.0012828813441607145,1079228864
0.014841061096499984,0.0016392759469938782,1079228883
0.015059758219128815,0.00169637919233396,1079228890
0.015523564779357738,0.0026526918920167205,1079239525
0.014622535191798259,0.0014903548076004992,1079247644
0.014410096971548466,0.00029821586939073237,1079247660
0.014203681264632952,0.0,1079247665
0.014840639707688803,0.0005963524922897125,1079253361
0.014621864327472086,0.00029821586939073237,1079255165
0.01440938189886868,0.0,1079255167
0.01440938189886868,0.0,1079255172
0.014454378641286946,0.0,1079258560
0.014668200042459417,0.001192354035830237,1079258564
0.01488817106696151,0.0017580880731697447,1079258567
0.015179613756863348,0.006107234052521199,1079260918
0.014853021653882036,0.00026009974400549216,1079260959
0.014853089187032608,0.0009458139408614671,1079269038
0.012410931238679042,0.00029821586939073237,1079275552
0.01225751137439355,0.0,1079275565
0.012410978390209835,0.0005963524922897125,1079278446
0.012107927999933632,0.0,1079278455
0.015269654060165418,0.002843693536977543,1079298533
0.015038941911119983,0.0026321887772284215,1079298639
0.014814694621620852,0.0017489889087574158,1079298678
0.01459703662957283,0.001451576825211466,1079298700
0.01438561835999315,0.0008559375513476778,1079298714
0.013980786822075712,0.00014983058722729646,1079298743
0.014180329200176213,0.00033669950766737465,1079298776
0.014385650034760795,0.0006343606516157729,1079298792
0.014597069242199449,0.0009320670792739538,1079298799
0.014814795399456902,0.0010817618153725265,1079298825
0.015265408451111148,0.0015363200873478693,1079303503
0.015034823610996933,0.0009420468720561273,1079303520
0.014809489631540303,0.0,1079305680
0.014385333293361035,0.00029821586939073237,1079307220
0.014179621361651833,0.0,1079307241
0.014363290731405957,0.00016897636642869502,1079334068
0.01484692931470583,0.00041669370995953917,1079334120
0.014617349866628307,0.0,1079334165
0.014815148132680698,0.0009089317883105221,1079334389
0.014597052935867924,0.0,1079334450
0.0150385611332809,0.0,1079346794
0.015495454818552358,0.0,1079346832
0.015495822332959437,0.0014902189564717813,1079346868
0.015257672532982543,0.0011924446032493823,1079346873
0.014802275858776298,0.0,1079346879
0.015196207685259944,0.000163140266423535,1079359787
0.015303955069486251,0.0002623391125508005,1079359798
0.015538313948166274,0.0007794036459157487,1079359805
0.01571339491044694,0.0018927056706141815,1079359807
0.015239415534552509,0.0007546225073594478,1079363748
0.015071917558109443,0.0001701783657989779,1079363800
0.015367308417321675,0.0002342142536855447,1079365845
0.015606291566371876,0.000826193069477885,1079365848
0.01535607546678212,0.00018511559806436392,1079369361
0.01518303549267382,0.00014913623701384907,1079369378
0.015592603846224238,0.0006452836323562476,1079374387
0.016116451056044985,0.02245672252891457,1079377512
0.016094496364069486,0.022294519600295517,1079377534
0.01583941216054545,0.001506374837207456,1079377537
0.01570714288653653,0.0008715952856504282,1079379359
0.015886611842502837,0.0003879855567909822,1079380668
0.01614364970018504,0.020830561266237498,1079380670
0.015854402413322706,0.012259786383785257,1079382419
0.01632321315183042,0.02306332052289405,1079382481
0.015808904471227483,0.010481293588406023,1079398333
0.01563609637644536,0.0,1079398351
0.015560814605827285,0.0,1079398371
0.01156266898123472,0.0,1080405884
0.01273324769737166,0.00029821586939073237,1080405894
0.01197744440057085,0.0,1080405899
0.01183868522250433,0.0011924446032493823,1080405907
0.011699091209695561,0.0005963524922897125,1080405914
0.01197744440057085,0.0,1080405917
0.013068738001392567,0.006736192811237224,1080405922
0.013241429731162168,0.006527638399030261,1080405928
0.011429431686941244,0.0,1080405930
0.012733198065335793,0.0,1080405946
0.012123891619509232,0.00029821586939073237,1080405952
0.012273918247234087,0.0008944438314791201,1080405956
0.011562709907595713,0.00029821586939073237,1080405964
0.01197744440057085,0.0,1080405969
0.012123756634382673,0.0,1080405977
0.011429431686941244,0.0,1080405978
0.013067091323937616,0.0008944438314791201,1080405979
0.012731585234770063,0.0,1080405987
0.012427609837332945,0.0014903548076004992,1080405989
0.012731585234770063,0.0,1080405990
0.01227382601587832,0.00029821586939073237,1080405999
0.012897182147238133,0.00029821586939073237,1080406001
0.01197744440057085,0.0,1080406004
0.012731585234770063,0.0,1080406010
0.012571807444995774,0.0,1080406011
0.012123756634382673,0.0,1080406021
0.012897182147238133,0.00029821586939073237,1080406022
0.012571807444995774,0.0,1080406033
0.012123891619509232,0.00029821586939073237,1080406037
0.011699049312195873,0.00029821586939073237,1080406038
0.012731585234770063,0.0,1080406042
0.011562628055163447,0.0,1080406045
0.0128988372088443,0.0005963524922897125,1080406050
0.011562628055163447,0.0,1080406061
0.011176366496479845,0.001192354035830237,10864786
0.013754188690968623,0.03944799556150211,10866136
0.015549001042423276,0.030932243157763294,10866314
0.018669353640119696,0.05755972119996653,10867986
0.018622207127999203,0.0593139771552088,10867987
0.01790031391470287,0.02068393739808094,10867988
0.018045845525086902,0.024387794673580324,10867992
0.01716606169005408,0.016772986940197045,10868094
0.017518123010686767,0.0010909058587265004,10868096
0.017507373233647667,0.000835917816276506,10868098
0.01746833465861231,0.016773060526225098,10868100
0.018184420180111297,0.005520288331998908,10868806
0.017682930518505596,0.03539109739784601,10868812
0.016730163874701203,0.005834122499164761,10870308
0.016916648524432414,0.0025652778421038896,10870309
0.01694193755181248,0.004530888281324064,10870314
0.01712884312520646,0.0025534795473582113,10870319
0.016981855797428835,0.013378467532914294,10870321
0.017232118873920933,0.008259627599795767,10870327
0.017116009421921156,0.03339640651637056,10870335
0.014463370110447899,0.00014923118866209142,10871663
0.012270783158564103,0.012746521590340626,10927435
0.015126230554480844,0.03990773957803854,1096013488
0.017117130482029876,0.002038578622454984,1096013516
0.014691651641445239,0.03694749920233842,1096013536
0.015046838741465094,1.331142945206732e-05,1096013540
0.014362611869798939,0.0,1096013569
0.013580295835610452,0.0,1096013581
0.015132151260620013,0.00041388042482328114,1096013583
0.017567676363659357,0.02355513044420271,1096013619
0.01668547228574468,0.023266588785231534,1096013631
0.014242477800790413,0.0,1096013637
0.01706448749317572,0.0008155416684272,1096013642
0.015794553724881633,0.0010172553750627076,1096013678
0.017410310917650697,0.014354485421892462,1096013729
0.014573577048275051,0.0,1096013733
0.01648112447470672,0.02049380259738926,1096013737
0.015386326243643717,0.0,1096013745
0.017382379788947685,0.0005963581527534092,1096013784
0.017315741447816578,0.002344243034403686,1096013785
0.014157605987908928,0.0,1096013790
0.013962695494379831,0.0008944438314791201,1096013802
0.01857817680105833,0.0813051769731459,1096013807
0.017274970787039275,0.00027023367986319464,1096013808
0.01399663087218583,0.0,1096013846
0.016793679703355373,0.0,1096013880
0.01479096607703095,0.0008943985477695475,1096013953
0.016481332350812877,0.013834127499552607,1096013959
0.015316565962149057,0.042354348530533756,1096013970
0.01562884012657207,0.005998842448571423,1096013974
0.016411140887342617,0.0026733501510394437,1096014029
0.017082914749925317,0.0,1096014069
0.014408555681041867,0.0023604651671318686,1096014074
0.016048834012557574,0.021401592891925253,1096014082
0.015083783127426292,0.0004918675300403897,1096014087
0.016793679703355373,0.0,1096014113
0.01595502816653302,0.001804135470873559,1096014190
0.01575509495409146,0.026914765968218242,1096014192
0.014573707080681918,0.0005963524922897125,1096014196
0.014157605987908928,0.0,1096014203
0.013768870113679532,0.00029821586939073237,1096014223
0.018553433613840327,0.0032782976439351018,1096014243
0.01523831368493129,6.35488220154874e-05,1096014253
0.014242477800790413,0.0,1096014297
0.017363255022861013,0.012452205019196722,1096014304
0.01554816847452622,0.0007344286280143888,1096014314
0.014494783828871158,4.3149624449313286e-05,1096014356
0.0162607914924263,0.020639684071646035,1096014361
0.015386326243643717,0.0,1096014422
0.01436267501700881,0.00029821586939073237,1096014460
0.015327075944763216,0.0004725818542433556,1096014490
0.01708300408286514,0.00029821586939073237,1096014504
0.014663656928673809,0.00048748175014395905,1096014524
0.014912195755853714,0.036873047123337326,1096014558
0.01597857694370659,0.0005054254023499826,1096014638
0.015014731709278868,0.0013821045943837103,1096014645
0.016190776734655302,0.002408522598542611,1096014664
0.014477150975218454,0.0,1096014668
0.017082847750833588,0.017791598081019454,1096014700
0.014709347564709591,0.00015850802576354496,1096014723
0.014752675069884758,0.001375964999051607,1096014821
0.014537161994139701,3.9088947530860064e-05,1096014886
0.014506160338708681,0.03441723359499419,1096014923
0.015202837731614337,0.02067356187750604,1096014964
0.017190948975636822,0.041129691120354514,1096014980
0.01595522298309278,0.002752845494329155,1096014991
0.014740509678909712,0.010322998140156255,1097965555
0.014565681929475865,0.0,1097965629
0.017609652189824694,0.00023763082224226843,1100586332
0.01749000903886225,0.02004386234322188,1100586351
0.0,0.0,1102915320
0.018115169199301253,0.017485730425813157,1102915333
0.016327884007602763,8.982649389632616e-05,1102915334
0.018133998891201753,0.00019141526369094187,1102915380
0.018176452267750335,0.00025062850850468267,1102915381
0.01784940538642553,0.00015552769436222096,1102915383
0.016974179026393876,0.008865481177265822,1102915397
0.01744161393547955,0.004504874198872234,1102915399
0.015206323034412892,0.0005963524922897125,1102915402
0.015125022459023738,0.00026056914433328154,1103683204
0.014567143343066764,0.0,1109739923
0.014654727055895359,0.0,1109739969
0.017795537487623133,0.0075321289047977375,1112928701
0.017885294858491777,0.0010719679508328596,1112928806
0.016325966389703347,0.002656276143970536,1112928807
0.017265064733319384,0.0011039318238452436,1112928809
0.01737757153860444,0.0035926506593203828,1112928822
0.017833035573409328,0.0010909794447545537,1112928839
0.017915259966086592,0.00165428354603739,1112928868
0.0167894288763427,0.0035132265793385705,1112928870
0.018393470633313827,0.013256379753398953,1112928903
0.01696972615247524,0.001103858237817188,1112928918
0.017342791117449255,0.00026985271944690245,1112928923
0.018464869942917107,0.01834614171305933,1112928963
0.01804168453953232,0.003439662045124925,1112928981
0.017686041902827822,0.0006885247211421309,1112929001
0.01763941436620271,0.0036980829006187355,1112929010
0.017702862316409475,0.001230299221993153,1112929033
0.01773082319332772,0.0,1112929042
0.018058614529612757,0.002303004894346209,1112929046
0.01828976871851472,0.011660313163802553,1112929047
0.01776727566217787,0.010948273653929818,1112929091
0.01795454760095685,0.0025835163829221355,1112929142
0.01765550204635867,0.01663152089328167,1112929144
0.017635343473910457,0.001531879176768941,1112929170
