osmnx_node_id,EMB000,EMB001
14414827,0.9999847,-0.9999987
14428177,0.9970084,0.7813021
14428178,0.9983572,0.05677169
14428179,0.9999949,0.9226243
14428180,0.99997705,0.50030667
14428181,0.99999166,0.34227878
14428182,0.99922395,0.99622744
14428183,0.9998064,0.9964204
14428184,0.9999928,0.4084017
14428453,0.9942292,-0.72497493
14490065,0.99996954,-0.9999998
14490066,0.999955,-0.9999999
14490067,0.999309,-0.999977
14490068,0.9996155,0.9979901
14490069,0.81742215,0.5139482
14490071,0.998358,0.99856323
14490072,0.9988856,0.9985753
14490073,0.9999705,0.4376518
14490074,0.9990701,0.99845743
14490075,0.9984632,0.9984165
14490080,0.9904141,0.99937886
14490088,0.9948218,0.99909896
14490093,0.9983409,0.998361
14490094,0.9230593,0.9997008
14496809,0.9997528,0.97919154
14496813,0.9993966,0.99804175
14496814,0.9995934,0.9974834
14496820,0.85033524,0.9992898
14496823,-0.3969674,0.9037476
14556899,0.39069244,0.7875845
14556900,0.7761982,0.5498798
14556901,0.9990913,0.9993219
14590154,0.9999269,0.9882952
14590155,0.99726045,0.99887514
14615321,0.59020126,0.7094995
14615322,0.57128584,-0.862337
14615323,-0.830875,-0.49168164
14615325,0.44282562,-0.9990488
14615326,0.3492765,-0.999958
14615329,0.99998873,-0.26725402
14615331,0.99999905,0.45712033
14615334,0.4161891,-0.9917533
14615335,0.015204994,-0.9947208
14615338,0.99735135,0.9987326
14615340,0.9995249,0.9965855
14616151,-0.4029219,0.95145607
14616154,0.7972899,0.9997553
14616156,0.9702871,0.99951893
14616204,0.7261107,0.627684
14616269,0.9999972,-0.99999666
14616271,-0.25332317,-0.9922991
14616272,-0.77993304,0.12555651
14616273,-0.5873766,0.9313866
14616274,-0.41461763,0.8840413
14616275,-0.83086646,-0.49141476
14616276,-0.83086646,-0.49141476
14616278,-0.77395004,0.14341845
14616287,0.39696378,-0.9988952
14616293,0.99997115,-0.9999562
14616295,0.91956496,-0.9998074
14616302,0.6081603,-0.94150233
14616988,-0.7172844,0.2283945
14616989,-0.103359126,-0.7620876
14616990,-0.83086646,-0.49141476
14616991,-0.8274417,-0.38094568
14616992,-0.9960169,-0.68892664
14616993,-0.6302303,-0.12982959
14617969,0.9971003,-0.99975246
14617972,0.99999344,-0.999998
14617975,0.99967885,-0.9978646
14617976,0.9999955,-0.999991
14617978,0.99999917,-0.543543
14617985,0.99999976,-0.99993783
14617987,0.41206643,0.9991049
14617992,0.72754145,-0.7656565
14617993,0.99974257,-0.9999106
14672631,0.6462182,-0.43854713
16732195,0.9996673,-0.9996745
16732199,0.426996,-0.9980314
16732205,0.99842125,-0.9999981
16732211,0.34602094,0.36119905
16732213,0.8297505,-0.99984926
16732220,0.9984726,-0.99998254
16732222,0.9734489,-0.980761
