osmnx_node_id,EMB000,EMB001
14428182,-0.29708758,-0.73423374
14428183,0.18952642,-0.33405596
14428184,0.2272526,-0.21039864
14428453,0.26234967,-0.3915857
14490065,-0.12155633,-0.39854947
14490066,-0.14217341,-0.42118886
14490067,-0.07574011,-0.41668293
14490068,0.0028118822,-0.09498717
14490069,-0.42591533,-0.12072542
14490071,0.081014685,-0.24998173
14490072,0.26166895,-0.1262342
14490073,0.23445198,-0.45075876
14490074,0.15054037,-0.21647778
14490075,0.22591923,-0.4580133
14490080,0.24882364,-0.47942922
14490088,0.34923887,-0.39055377
14490093,0.010183704,-0.27984312
14490094,-0.13854899,-0.21277332
14496809,0.27215368,-0.34312627
14496813,0.33525082,-0.30916953
14496814,0.34774095,-0.22909299
14496820,0.3585058,-0.10629692
14496823,0.33090445,-0.08389737
14556899,-0.45157918,-0.27479857
14556900,-0.15658621,-0.08871945
14556901,-0.04619608,-0.2824211
14590154,-0.3748752,-0.12238968
14590155,-0.34474432,-0.24843337
14615321,0.17522074,-0.45637846
14615322,0.099749945,-0.500158
14615323,0.14722341,-0.4876242
14615325,0.15963921,-0.4620134
14615326,0.11004134,-0.49255103
14615329,0.17363529,-0.48053882
14615331,0.18056467,-0.28471732
14615334,0.17052804,-0.47479168
14615335,0.1707828,-0.4658895
14615338,-0.12284978,-0.2621734
14615340,-0.061167672,-0.20239852
14616151,0.26172543,0.14654462
14616154,0.22761124,0.088501774
14616156,0.18881437,0.15607163
14616204,0.20579734,-0.048535075
14616269,0.24262802,-0.27489227
14616271,0.26147705,-0.22031577
14616272,0.33192086,-0.21078289
14616273,0.36614552,-0.14240871
14616274,0.33192086,-0.21078289
14616275,0.26147717,-0.22031593
14616276,0.32998037,-0.16227728
14616278,0.39767626,-0.14949453
14616287,-0.020677926,-0.44836015
14616293,0.100701526,-0.254241
14616295,0.085506715,-0.22659962
14616302,0.19768232,-0.14507362
14616988,0.26457855,0.09678697
14616989,0.26457855,0.096786976
14616990,0.23266108,0.031862378
14616991,0.2100326,-0.032390155
14616992,0.2725109,0.094932616
14616993,0.21389829,-0.017031228
14617969,-0.35643733,-0.55218405
14617972,-0.3812997,-0.71707696
14617975,-0.132747,-0.62859154
14617976,-0.1904939,-0.63185537
14617978,-0.13100898,-0.7063305
14617985,-0.20942232,-0.45125914
14617987,-0.23685771,-0.23619251
14617992,-0.16071889,-0.4945044
14617993,-0.16593166,-0.38380697
14672631,0.023694918,-0.18522803
16732195,-0.12538326,-0.35007864
16732199,0.10626435,-0.13771805
16732205,0.08628776,-0.42986712
16732211,-0.46797308,-0.50532943
16732213,-0.5330846,-0.30721584
16732220,-0.10304352,-0.61567634
16732222,-0.1903987,-0.6657156
16732223,-0.27769288,-0.7168294
