osmnx_node_id,EMB000,EMB001
337976,0.70067257,-0.05829382
337979,1.0524005,-0.071908645
337983,1.1761287,-0.014824517
337985,1.2008684,0.031910017
337986,0.9673974,0.0033603907
337992,0.89592147,-0.07177597
506077,1.1063567,-0.045814276
506085,0.94775134,-0.05684144
506087,1.1414988,-0.091235496
506090,1.140442,-0.029725261
506091,0.9312881,-0.09664223
604992,0.9767218,-0.046773978
605000,0.84721404,-0.061836757
605003,1.0081277,-0.0009935275
605005,1.1905475,-0.04096771
605006,0.96931297,0.013036184
605007,1.1854564,0.20892456
605009,1.0067267,-0.0908939
605012,0.9494803,-0.09807775
605025,0.84299314,-0.075192586
605059,1.2463739,0.058445446
605060,1.1774725,-0.04532183
605061,0.96768486,-0.011046149
605064,0.98903817,-0.08804912
605066,0.9897817,-0.08814905
605074,1.2676384,0.08187746
605078,1.1886556,0.12526739
605093,-0.11270125,1.4067658
605095,0.74246544,1.5467734
605098,0.4447641,1.3864344
605110,0.8711289,1.1407119
605112,-0.88789696,1.2211635
605113,-0.3259921,1.4665796
9832562,1.2288162,0.08584178
9832563,1.2308633,0.022167645
9832572,1.1748687,0.30370367
9832573,1.2040515,-0.10687966
9832589,1.2670232,0.85906893
9832596,-0.28694186,1.4394889
9832597,-1.1868372,0.8964716
9832598,-0.7087906,0.92446893
9832602,1.1826079,-0.13052362
9832603,0.7266974,-0.053975232
9832607,1.1340518,0.2910774
9832609,1.1804848,-0.0016263202
9832614,1.1821246,-0.12060887
9832615,1.0028692,-0.08139051
9832616,1.4620445,-0.053850897
9832619,1.1489882,0.372047
9832624,1.2382711,0.1125932
9832629,0.8553551,-0.08399487
9832634,0.98969835,0.10107272
9832635,1.2450161,0.058859043
9832637,1.0123863,-0.09278671
9832639,1.2151779,-0.1482135
9832643,1.0067372,0.048495464
9832645,1.2978301,0.6480218
9832649,1.3979043,0.9955593
9832655,0.9642238,0.75061685
9883491,1.2815812,0.0037576482
9883492,0.8886283,-0.2963845
9883496,1.3850584,0.5275282
9883498,1.1813715,0.2964217
9899501,1.2306919,0.0035769865
9899517,1.1666288,-0.13635957
9899519,1.1968669,-0.12466193
9899524,1.2185769,0.05727779
9899525,-0.20103621,1.4720135
9899527,0.38426217,1.4427241
9899529,1.0042105,0.6009492
9920433,1.1603795,-0.06418056
9920435,0.98732597,-0.087445535
9920438,1.1795893,-0.049875446
9920440,1.1837013,-0.02724076
9920441,1.012162,-0.09214363
9920444,1.1245189,-0.011224754
9920445,0.96614766,0.012413137
9920446,1.196521,0.0028527007
9920447,0.9831727,-0.01593674
9920452,1.2086067,0.20781222
9920457,1.3103708,0.6944235
9920473,0.44621268,1.4147648
9920478,0.4039978,1.4147848
9920479,-0.0030159578,1.4359311
9920486,0.8819744,-0.06639903
9920510,1.0238382,0.01712086
9922686,1.1985848,-0.112014
9922687,1.2185489,-0.15648085
9922689,1.0137322,-0.09161148
9922690,1.2583576,0.105026685
9922696,1.1566172,0.17803371
9922698,0.9887456,-0.08881191
9922700,1.1086807,0.6008069
9922701,1.2177422,0.113638364
9922703,0.37012747,1.4325465
9922705,-0.8082835,1.1005495
9922712,0.98026925,1.3451091
9922716,0.9726271,0.68242395
9922717,1.0682087,1.0758198
9922718,1.0849016,0.57290834
9922722,1.1684207,-0.004326351
9922725,0.9739265,0.1105816
9922726,1.2376808,-0.0027620867
9922730,0.861715,-0.06481437
9922734,1.4305356,0.09106546
9922740,0.5423867,1.0423003
9922746,0.2328285,1.6603084
9922755,0.5582875,1.3187474
9922756,-1.2459869,0.7917742
9922757,-0.39398393,-0.038126238
9922763,1.1819153,0.18422943
9922780,0.95106465,-0.038428612
9922789,0.94743145,-0.06515647
9922797,1.069943,-0.07259113
9922798,1.227447,-0.035881795
9922803,0.8566015,0.32722676
9922807,1.1672823,-0.024219789
9923542,-0.05919347,1.4297642
9923544,0.5478591,1.5732299
9923546,1.0700629,1.2373863
